"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD013432","BiologicalAgent","species","species","Vairimorpha necatrix","True"
"PXD013432","BiologicalAgent","tissue","organ","","False"
"PXD013432","BiologicalAgent","cell_type","cell_type","","False"
"PXD013432","BiologicalAgent","disease_state","disease","","False"
"PXD013432","BiologicalAgent","sample_source","material_type","whole organism","True"
"PXD013432","BiologicalAgent","age","age","","False"
"PXD013432","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD013432","BiologicalAgent","BMI","BMI","","False"
"PXD013432","BiologicalAgent","cell_line","cell_line","","False"
"PXD013432","BiologicalAgent","sex","sex","","False"
"PXD013432","BiologicalAgent","strain","strain","","False"
"PXD013432","BiologicalAgent","material_type","material_type","whole organism","True"
"PXD013432","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD013432","TechnicalAgent","acquisition_method","acquisition_method","","False"
"PXD013432","TechnicalAgent","alkylation_reagent","alkylation_reagent","iodacetimide","True"
"PXD013432","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD013432","TechnicalAgent","cleavage_agent","cleavage_agent","LysC, trypsin","True"
"PXD013432","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD013432","TechnicalAgent","enrichment_method","enrichment_method","","False"
"PXD013432","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD013432","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD013432","TechnicalAgent","instrument","instrument","Orbitrap Fusion Lumos","True"
"PXD013432","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD013432","TechnicalAgent","labeling","label","label-free","True"
"PXD013432","TechnicalAgent","reduction_reagent","reduction_reagent","dithiothreitol","True"
"PXD013432","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD013432","ExperimentalDesignAgent","biological_replicate","replicates","","False"
"PXD013432","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD013432","ExperimentalDesignAgent","experimental_design","experimental_design","protein composition analysis of purified ribosome","True"
"PXD013432","ExperimentalDesignAgent","factor_value","factor_value","sample (V. necatrix ribosome)","True"
"PXD013432","ExperimentalDesignAgent","number_of_fractions","fractions","1","True"
"PXD013432","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD013432","ExperimentalDesignAgent","number_of_biological_replicates","replicates","","False"
"PXD013432","ExperimentalDesignAgent","number_of_samples","number_of_samples","1","True"
