"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD002049","Biological","cell_line","cell_line","WHIM2, WHIM16","True"
"PXD002049","Biological","cell_type","cell_type","epithelial","True"
"PXD002049","Biological","disease","disease","colon and rectal carcinoma","True"
"PXD002049","Biological","organ","organ","colon, rectum","True"
"PXD002049","Biological","species","species","homo sapiens","True"
"PXD002049","ExperimentalDesign","factor_value","factor_value","condition (carcinoma, normal epithelium) | colon and rectal carcinoma","True"
"PXD002049","ExperimentalDesign","fractions","fractions","15","True"
"PXD002049","ExperimentalDesign","replicates","replicates","120","True"
"PXD002049","ExperimentalDesign","technical_replicates","technical_replicates","2","True"
"PXD002049","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD002049","Technical","fragment_mass_tolerance","fragment_mass_tolerance","-0.418915 ppm","True"
"PXD002049","Technical","fragmentation","fragmentation","collision-induced dissociation","True"
"PXD002049","Technical","instrument","instrument","LTQ Orbitrap Velos","True"
"PXD002049","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD002049","Technical","precursor_mass_tolerance","precursor_mass_tolerance","7 ppm","True"
