"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD005539","","strict","Biological","cell_line","cell_line","SKMEL28, A375, C32TG","True"
"PXD005539","","strict","Biological","cell_type","cell_type","melanocyte","True"
"PXD005539","","strict","Biological","disease","disease","melanoma, healthy","True"
"PXD005539","","strict","Biological","organ","organ","skin","True"
"PXD005539","","strict","Biological","species","species","Homo sapiens","True"
"PXD005539","","strict","ExperimentalDesign","factor_value","factor_value","cell line (SKMEL28, A375, C32TG), hypoxia | melanoma, healthy","True"
"PXD005539","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD005539","","strict","Technical","instrument","instrument","Orbitrap Elite Hybrid Mass Spectrometer, QExactivePlus","True"
"PXD005539","","strict","Technical","label","label","label free","True"
"PXD005539","","strict","Technical","modification","modification","Ammonia-loss | Dehydrated | Carbamidomethyl | Oxidation | Acetyl","True"
"PXD005539","","strict","Technical","reduction_reagent","reduction_reagent","tris(2-carboxyethyl)phosphine","True"
