sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD041051-Sample-1	source_name	source name	PXD041051-Sample-1	derived								legacy_derivation	derived
1	PXD041051-Sample-1	organism	characteristics[organism]	Mus musculus	biological_agent	Crypts were extracted from a healthy mouse for protein extraction, and circDmbt1(3,4,5,6)-overexpressing 293 T cells were used for RNA extraction.	AGREE	1.0	high	False	False		source_precedence:biological_agent	derived
1	PXD041051-Sample-1	organism_part	characteristics[organism part]	crypts	biological_agent	Crypts were extracted from a healthy mouse for protein extraction, and circDmbt1(3,4,5,6)-overexpressing 293 T cells were used for RNA extraction.	LLM_ONLY	0.5					source_precedence:biological_agent	derived
1	PXD041051-Sample-1	disease	characteristics[disease]	normal, radiation-induced intestinal injury	biological_agent	Crypts were extracted from a healthy mouse for protein extraction, and circDmbt1(3,4,5,6)-overexpressing 293 T cells were used for RNA extraction.	LLM_ONLY	0.5	medium	False	False	normal, radiation-induced intestinal injury	source_precedence:biological_agent	derived
1	PXD041051-Sample-1	biological_replicate	characteristics[biological replicate]	1	experimental_design_agent	The biotin-labeled circDmbt1(3,4,5,6) probe... and a negative control probe were designed	LLM_ONLY	0.5	low	True	False	1	source_precedence:experimental_design_agent	derived
1	PXD041051-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD041051-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD041051-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
1	PXD041051-Sample-1	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
1	PXD041051-Sample-1	instrument	comment[instrument]	NT=Q Exactive;AC=MS:1001911	runassessor								source_precedence:runassessor	derived
1	PXD041051-Sample-1	fraction_identifier	comment[fraction identifier]	1	experimental_design_agent		LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD041051-Sample-1	technical_replicate	comment[technical replicate]	1	derived								fallback	not_assessed
1	PXD041051-Sample-1	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
1	PXD041051-Sample-1	factor_value	factor value[experimental design]	probe type (circDmbt1(3,4,5,6), negative control), radiation exposure (14 Gy abdominal irradiation, sham IR), time point (6 h, 2 days, 3.5 days), circDmbt1(3,4,5,6) expression level (overexpression, knockdown, control)	experimental_design_agent	The biotin-labeled circDmbt1(3,4,5,6) probe... and a negative control probe were designed	LLM_ONLY	0.5	medium	False	False	probe type (circDmbt1(3,4,5,6), negative control), radiation exposure (14 Gy abdominal irradiation, sham IR), time point (6 h, 2 days, 3.5 days), circDmbt1(3,4,5,6) expression level (overexpression, knockdown, control)	source_precedence:experimental_design_agent	derived
1	PXD041051-Sample-1	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
1	PXD041051-Sample-1	modification	comment[modification parameters]	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	derived								legacy_derivation	derived
1	PXD041051-Sample-1	modification	comment[modification parameters]	NT=Lysine oxidation to aminoadipic semialdehyde;AC=UNIMOD:352;MT=Variable;TA=K	derived								legacy_derivation	derived
1	PXD041051-Sample-1	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Variable;TA=C	derived								legacy_derivation	derived
1	PXD041051-Sample-1	precursor_tolerance	comment[precursor mass tolerance]	6.9 ppm	derived								legacy_derivation	derived
1	PXD041051-Sample-1	fragment_tolerance	comment[fragment mass tolerance]	11 ppm	derived								legacy_derivation	derived
1	PXD041051-Sample-1	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
1	PXD041051-Sample-1	data_file	comment[data file]	R20201201740_CR.raw	derived								legacy_derivation	derived
1	PXD041051-Sample-1	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
1	PXD041051-Sample-1	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v0.1.0	derived								legacy_derivation	derived
1	PXD041051-Sample-1	factor_disease	factor value[disease]	normal, radiation-induced intestinal injury	derived								legacy_derivation	derived
2	PXD041051-Sample-2	source_name	source name	PXD041051-Sample-2	derived								legacy_derivation	derived
2	PXD041051-Sample-2	organism	characteristics[organism]	Mus musculus	biological_agent	Crypts were extracted from a healthy mouse for protein extraction, and circDmbt1(3,4,5,6)-overexpressing 293 T cells were used for RNA extraction.	AGREE	1.0	high	False	False		source_precedence:biological_agent	derived
2	PXD041051-Sample-2	organism_part	characteristics[organism part]	crypts	biological_agent	Crypts were extracted from a healthy mouse for protein extraction, and circDmbt1(3,4,5,6)-overexpressing 293 T cells were used for RNA extraction.	LLM_ONLY	0.5					source_precedence:biological_agent	derived
2	PXD041051-Sample-2	disease	characteristics[disease]	normal, radiation-induced intestinal injury	biological_agent	Crypts were extracted from a healthy mouse for protein extraction, and circDmbt1(3,4,5,6)-overexpressing 293 T cells were used for RNA extraction.	LLM_ONLY	0.5	medium	False	False	normal, radiation-induced intestinal injury	source_precedence:biological_agent	derived
2	PXD041051-Sample-2	biological_replicate	characteristics[biological replicate]	1	experimental_design_agent	The biotin-labeled circDmbt1(3,4,5,6) probe... and a negative control probe were designed	LLM_ONLY	0.5	low	True	False	1	source_precedence:experimental_design_agent	derived
2	PXD041051-Sample-2	assay_name	assay name	run 2	derived								legacy_derivation	derived
2	PXD041051-Sample-2	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
2	PXD041051-Sample-2	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
2	PXD041051-Sample-2	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
2	PXD041051-Sample-2	instrument	comment[instrument]	NT=Q Exactive;AC=MS:1001911	runassessor								source_precedence:runassessor	derived
2	PXD041051-Sample-2	fraction_identifier	comment[fraction identifier]	1	experimental_design_agent		LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
2	PXD041051-Sample-2	technical_replicate	comment[technical replicate]	1	derived								fallback	not_assessed
2	PXD041051-Sample-2	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
2	PXD041051-Sample-2	factor_value	factor value[experimental design]	probe type (circDmbt1(3,4,5,6), negative control), radiation exposure (14 Gy abdominal irradiation, sham IR), time point (6 h, 2 days, 3.5 days), circDmbt1(3,4,5,6) expression level (overexpression, knockdown, control)	experimental_design_agent	The biotin-labeled circDmbt1(3,4,5,6) probe... and a negative control probe were designed	LLM_ONLY	0.5	medium	False	False	probe type (circDmbt1(3,4,5,6), negative control), radiation exposure (14 Gy abdominal irradiation, sham IR), time point (6 h, 2 days, 3.5 days), circDmbt1(3,4,5,6) expression level (overexpression, knockdown, control)	source_precedence:experimental_design_agent	derived
2	PXD041051-Sample-2	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
2	PXD041051-Sample-2	modification	comment[modification parameters]	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	derived								legacy_derivation	derived
2	PXD041051-Sample-2	modification	comment[modification parameters]	NT=Lysine oxidation to aminoadipic semialdehyde;AC=UNIMOD:352;MT=Variable;TA=K	derived								legacy_derivation	derived
2	PXD041051-Sample-2	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Variable;TA=C	derived								legacy_derivation	derived
2	PXD041051-Sample-2	precursor_tolerance	comment[precursor mass tolerance]	6.9 ppm	derived								legacy_derivation	derived
2	PXD041051-Sample-2	fragment_tolerance	comment[fragment mass tolerance]	11 ppm	derived								legacy_derivation	derived
2	PXD041051-Sample-2	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
2	PXD041051-Sample-2	data_file	comment[data file]	R20201201740_CRR.raw	derived								legacy_derivation	derived
2	PXD041051-Sample-2	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
2	PXD041051-Sample-2	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v0.1.0	derived								legacy_derivation	derived
2	PXD041051-Sample-2	factor_disease	factor value[disease]	normal, radiation-induced intestinal injury	derived								legacy_derivation	derived
