"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","inference","error_category","issue_summary","corrected_value"
"PXD053353","","strict","Biological","age","6 weeks","","low","False","","False","False","False","False","","wrong_value","TYPE CHECK: The candidate value is a time duration, which is the correct category for the age field.
SOURCE CHECK: The value ""six weeks"" appears in the ""Mice"" section of the methods, but this refers to the mice used for survival assays and serum collection, not the MS experiment. The MS experiment was performed on HEK293T cells.
TRUTH CHECK: The value is factually present in the text but does not describe the biological source of the mass spectrometry sample.
COMPLETENESS CHECK: The value is not applicable to the MS sample.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD053353","","strict","Biological","cell_line","Hela, 3D4/21, HEK293T, PK-15, BHK-21","","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value is a list of cell line names, which matches the required category for this field.
SOURCE CHECK: While all these cell lines are mentioned in the paper, only HEK293T was used for the actual LC-MS/MS experiment; the others (Hela, 3D4/21, PK-15, BHK-21) were used for luciferase assays, immunofluorescence, viral replication, or protein expression validation.
TRUTH CHECK: The value is factually incorrect because it includes multiple cell lines that were not analyzed by mass spectrometry.
COMPLETENESS CHECK: The full set is incorrect because it conflates all mentioned cell lines with the specific MS sample source.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: HEK293T","HEK293T"
"PXD053353","","strict","Biological","cell_type","epithelial cell","epithelial cell","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""epithelial cell"" is a valid cell type/lineage.
SOURCE CHECK: The MS experiment used HEK293T cells (""HEK293T cells were co-transfected... the lysates were immunoprecipitated... The Jingjie PTM BioLab... conducted an LC-MS/MS study""), and HEK293T is a well-known epithelial cell line.
TRUTH CHECK: HEK293T cells are derived from human embryonic kidney cells and are characterized as epithelial cells.
COMPLETENESS CHECK: The full set contains the correct lineage for the only cell line used in the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD053353","","strict","Biological","disease","pseudorabies virus infection","","low","False","","False","False","False","False","","wrong_value","TYPE CHECK: The candidate value describes a disease state (viral infection), which fits the definition of the disease field.
SOURCE CHECK: The value is present in the text; however, the mass spectrometry experiment specifically used HEK293T cells co-transfected with plasmids (Flag-STING and Myc-US2) to identify TRIM21, not cells or tissues from a PRV-infected subject.
TRUTH CHECK: While the paper studies PRV infection, the actual MS sample was a transfected cell line used for protein-protein interaction analysis, not a sample from an infected disease state.
COMPLETENESS CHECK: The full set contains only this value, which is incorrect for the MS sample context.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: normal","normal"
"PXD053353","","strict","Biological","organ","brain, lung","","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value ""brain, lung"" belongs to the category of organs/tissues.
SOURCE CHECK: The paper mentions brain and lung tissues in the context of viral load and histopathology (H&E staining) in mice, but NOT in the context of the LC-MS/MS experiment.
TRUTH CHECK: The LC-MS/MS experiment was performed on lysates from HEK293T cells, not on brain or lung tissues.
COMPLETENESS CHECK: The full set is incorrect as it captures tissues from a different experimental context.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: kidney","kidney"
"PXD053353","","strict","Biological","sex","female","female","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""female"" is the correct category for the sex field.
SOURCE CHECK: The value is explicitly stated in the ""Mice"" section of the methods (""Female C57BL/6 mice"").
TRUTH CHECK: The value is factually correct as per the text.
COMPLETENESS CHECK: The full set contains the only sex mentioned for the animal subjects in the study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD053353","","strict","Biological","species","Mus musculus","","low","False","","False","True","False","False","","wrong_value","TYPE CHECK: The candidate value is a scientific name for a species, which matches the field definition.
SOURCE CHECK: While ""mice"" (Mus musculus) are used in the study for survival and pathology assays, they were not the source of the material analyzed by mass spectrometry; the LC-MS/MS was performed on lysates from HEK293T cells.
TRUTH CHECK: The value is factually correct as a species used in the paper, but incorrect as the source of the MS sample.
COMPLETENESS CHECK: The full set is not exhaustive of the MS sample source, as it identifies the wrong organism.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: Homo sapiens","Homo sapiens"
"PXD053353","","strict","ExperimentalDesign","factor_value","treatment (Myc-US2, control)","treatment (Myc-US2, control)","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value describes the experimental conditions (treatment groups) being compared, which is a correct category for factor_value.
SOURCE CHECK: The value comes from the MS experiment context; the ""LC-MS/MS"" section explicitly states that HEK293T cells were co-transfected with expression plasmids for Flag-STING and Myc-US2 or control.
TRUTH CHECK: The value is factually correct as the study compares the effect of Myc-US2 expression against a control in the mass spectrometry analysis.
COMPLETENESS CHECK: The full set of extracted values includes the specific MS treatment and the broader context of the study (PRV infection), covering the experimental design.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD053353","","strict","ExperimentalDesign","factor_value","pseudorabies virus infection","treatment (Myc-US2, control)","low","False","","False","True","False","False","","wrong_value","TYPE CHECK: The candidate value describes an experimental condition/treatment, which is the correct category for a factor_value.
SOURCE CHECK: The value is present in the paper; however, the MS experiment specifically used HEK293T cells co-transfected with Flag-STING and Myc-US2 (or control), not cells infected with pseudorabies virus.
TRUTH CHECK: While the paper studies pseudorabies virus infection in other assays (e.g., PK-15, 3D4/21 cells), the specific sample analyzed by LC-MS/MS was the result of plasmid transfection in HEK293T cells.
COMPLETENESS CHECK: The full set includes a value that correctly describes the MS sample (""treatment (Myc-US2, control)""), but the candidate value refers to a different experimental context.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD053353","","strict","Technical","acquisition_method","data-dependent acquisition","","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value is a valid acquisition scheme name.
SOURCE CHECK: The paper mentions ""LC-MS/MS"" was conducted by a third-party lab (Jingjie PTM BioLab), but the specific acquisition scheme (DDA or DIA) is not explicitly stated in the provided text.
TRUTH CHECK: There is no mention of ""data-dependent acquisition"" or ""DDA"" in the text to support this value.
COMPLETENESS CHECK: The value is not supported by the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
