"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD028151","BiologicalAgent","species","species","Homo sapiens","True"
"PXD028151","BiologicalAgent","tissue","organ","bone","True"
"PXD028151","BiologicalAgent","cell_type","cell_type","osteosarcoma cell","True"
"PXD028151","BiologicalAgent","disease_state","disease","osteosarcoma","True"
"PXD028151","BiologicalAgent","sample_source","material_type","U2OS cells","True"
"PXD028151","BiologicalAgent","age","age","","False"
"PXD028151","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","bone","True"
"PXD028151","BiologicalAgent","BMI","BMI","","False"
"PXD028151","BiologicalAgent","cell_line","cell_line","U2OS","True"
"PXD028151","BiologicalAgent","sex","sex","","False"
"PXD028151","BiologicalAgent","strain","strain","","False"
"PXD028151","BiologicalAgent","material_type","material_type","U2OS cells","True"
"PXD028151","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD028151","TechnicalAgent","acquisition_method","acquisition_method","","False"
"PXD028151","TechnicalAgent","alkylation_reagent","alkylation_reagent","","False"
"PXD028151","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD028151","TechnicalAgent","cleavage_agent","cleavage_agent","","False"
"PXD028151","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD028151","TechnicalAgent","enrichment_method","enrichment_method","","False"
"PXD028151","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD028151","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD028151","TechnicalAgent","instrument","instrument","Q Exactive HF","True"
"PXD028151","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD028151","TechnicalAgent","labeling","label","TMT","True"
"PXD028151","TechnicalAgent","reduction_reagent","reduction_reagent","","False"
"PXD028151","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD028151","ExperimentalDesignAgent","biological_replicate","replicates","U2OS cells | 10","True"
"PXD028151","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD028151","ExperimentalDesignAgent","experimental_design","experimental_design","Comparison of anisomycin-induced phosphorylation and its reversal by p38 or JNK inhibitors in U2OS cells","True"
"PXD028151","ExperimentalDesignAgent","factor_value","factor_value","treatment (Control, anisomycin, anisomycin + p38 inhibitor, anisomycin + JNK inhibitor)","True"
"PXD028151","ExperimentalDesignAgent","number_of_fractions","fractions","1","True"
"PXD028151","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD028151","ExperimentalDesignAgent","number_of_biological_replicates","replicates","U2OS cells | 10","True"
"PXD028151","ExperimentalDesignAgent","number_of_samples","number_of_samples","10","True"
