pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD006003	20130104_MH_TIL_26_11.raw	Biological	5	6	2	3	4	0.400000	0.333333	0.363636
PXD006003	20130104_MH_TIL_26_11.raw	Technical	8	4	2	6	2	0.250000	0.500000	0.333333
PXD006003	20130104_MH_TIL_26_11.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD006003	20130228_MH_TIL-21_3.raw	Biological	5	6	2	3	4	0.400000	0.333333	0.363636
PXD006003	20130228_MH_TIL-21_3.raw	Technical	8	4	2	6	2	0.250000	0.500000	0.333333
PXD006003	20130228_MH_TIL-21_3.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD006003	20130228_MH_TIL-36_3.raw	Biological	5	6	2	3	4	0.400000	0.333333	0.363636
PXD006003	20130228_MH_TIL-36_3.raw	Technical	8	4	2	6	2	0.250000	0.500000	0.333333
PXD006003	20130228_MH_TIL-36_3.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD006003	20130228_MH_TIL-3_6.raw	Biological	5	6	2	3	4	0.400000	0.333333	0.363636
PXD006003	20130228_MH_TIL-3_6.raw	Technical	8	4	2	6	2	0.250000	0.500000	0.333333
PXD006003	20130228_MH_TIL-3_6.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD006003	20130228_MH_TIL-9_5.raw	Biological	5	6	2	3	4	0.400000	0.333333	0.363636
PXD006003	20130228_MH_TIL-9_5.raw	Technical	8	4	2	6	2	0.250000	0.500000	0.333333
PXD006003	20130228_MH_TIL-9_5.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD006003	20140429_MH_TIL_40_2_11_140508134314.raw	Biological	5	6	2	3	4	0.400000	0.333333	0.363636
PXD006003	20140429_MH_TIL_40_2_11_140508134314.raw	Technical	8	4	2	6	2	0.250000	0.500000	0.333333
PXD006003	20140429_MH_TIL_40_2_11_140508134314.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD006003	20161101_MH_SA_PD1_20-2.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD006003	20161101_MH_SA_PD1_20-2.raw	Technical	8	3	1	7	2	0.125000	0.333333	0.181818
PXD006003	20161101_MH_SA_PD1_20-2.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD006003	20161101_MH_SA_PD1_32-2.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD006003	20161101_MH_SA_PD1_32-2.raw	Technical	8	3	1	7	2	0.125000	0.333333	0.181818
PXD006003	20161101_MH_SA_PD1_32-2.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD006003	20161101_MH_SA_PD1_49-3.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD006003	20161101_MH_SA_PD1_49-3.raw	Technical	8	3	1	7	2	0.125000	0.333333	0.181818
PXD006003	20161101_MH_SA_PD1_49-3.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD006003	20161101_MH_SA_PD1_49-5.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD006003	20161101_MH_SA_PD1_49-5.raw	Technical	8	3	1	7	2	0.125000	0.333333	0.181818
PXD006003	20161101_MH_SA_PD1_49-5.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD006003	20161101_MH_SA_PD1_5-4.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD006003	20161101_MH_SA_PD1_5-4.raw	Technical	8	3	1	7	2	0.125000	0.333333	0.181818
PXD006003	20161101_MH_SA_PD1_5-4.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD006003	20161101_MH_SA_PD1_5-5.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD006003	20161101_MH_SA_PD1_5-5.raw	Technical	8	3	1	7	2	0.125000	0.333333	0.181818
PXD006003	20161101_MH_SA_PD1_5-5.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD006003	20161101_MH_SA_PD1_50-1.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD006003	20161101_MH_SA_PD1_50-1.raw	Technical	8	3	1	7	2	0.125000	0.333333	0.181818
PXD006003	20161101_MH_SA_PD1_50-1.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD006003	20161101_MH_SA_PD1_50-2.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD006003	20161101_MH_SA_PD1_50-2.raw	Technical	8	3	1	7	2	0.125000	0.333333	0.181818
PXD006003	20161101_MH_SA_PD1_50-2.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD006003	20161117_MH_SA_PD1_17-5.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD006003	20161117_MH_SA_PD1_17-5.raw	Technical	8	3	1	7	2	0.125000	0.333333	0.181818
PXD006003	20161117_MH_SA_PD1_17-5.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD006003	20161117_MH_SA_PD1_44-3.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD006003	20161117_MH_SA_PD1_44-3.raw	Technical	8	3	1	7	2	0.125000	0.333333	0.181818
PXD006003	20161117_MH_SA_PD1_44-3.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD006003	20161117_MH_SA_PD1_45-1.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD006003	20161117_MH_SA_PD1_45-1.raw	Technical	8	3	1	7	2	0.125000	0.333333	0.181818
PXD006003	20161117_MH_SA_PD1_45-1.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD006003	20170322_MH_SA_PD1_18_4.raw	Biological	5	6	2	3	4	0.400000	0.333333	0.363636
PXD006003	20170322_MH_SA_PD1_18_4.raw	Technical	8	4	2	6	2	0.250000	0.500000	0.333333
PXD006003	20170322_MH_SA_PD1_18_4.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD006003	20170329_MH_SA_PD1_26_3.raw	Biological	5	6	2	3	4	0.400000	0.333333	0.363636
PXD006003	20170329_MH_SA_PD1_26_3.raw	Technical	8	4	2	6	2	0.250000	0.500000	0.333333
PXD006003	20170329_MH_SA_PD1_26_3.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD006003	20170329_MH_SA_PD1_42_3.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD006003	20170329_MH_SA_PD1_42_3.raw	Technical	8	4	2	6	2	0.250000	0.500000	0.333333
PXD006003	20170329_MH_SA_PD1_42_3.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD006003	20170329_MH_SA_PD1_4_2.raw	Biological	5	6	2	3	4	0.400000	0.333333	0.363636
PXD006003	20170329_MH_SA_PD1_4_2.raw	Technical	8	4	2	6	2	0.250000	0.500000	0.333333
PXD006003	20170329_MH_SA_PD1_4_2.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD006003	Animal_20180709_MH_SA_PD1_59_1.raw	Biological	5	7	2	3	5	0.400000	0.285714	0.333333
PXD006003	Animal_20180709_MH_SA_PD1_59_1.raw	Technical	8	4	2	6	2	0.250000	0.500000	0.333333
PXD006003	Animal_20180709_MH_SA_PD1_59_1.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
