"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD030403","","strict","Biological","cell_line","cell_line","Nthy-ORI","True"
"PXD030403","","strict","Biological","cell_type","cell_type","epithelial cell","True"
"PXD030403","","strict","Biological","disease","disease","normal","True"
"PXD030403","","strict","Biological","organ","organ","thyroid","True"
"PXD030403","","strict","Biological","species","species","Homo sapiens","True"
"PXD030403","","strict","ExperimentalDesign","factor_value","factor_value","genotype (wildtype, TRβPV, TRβGS125), treatment (T3, vehicle) | normal","True"
"PXD030403","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD030403","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD030403","","strict","Technical","instrument","instrument","Q Exactive Plus","True"
"PXD030403","","strict","Technical","label","label","label free","True"
"PXD030403","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD030403","","strict","Technical","modification","modification","biotinylated residue","True"
