sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD027053-Sample-1	source_name	source name	PXD027053-Sample-1	derived								legacy_derivation	derived
1	PXD027053-Sample-1	organism	characteristics[organism]	Haloferax volcanii	biological_agent	This result confirms that native HMET1 PylRS/tRNAPyl pairs incorporate BocK into proteins via genetic code expansion in H. volcanii.	AGREE	1.0	high	False	False		source_precedence:biological_agent	derived
1	PXD027053-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD027053-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD027053-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
1	PXD027053-Sample-1	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
1	PXD027053-Sample-1	instrument	comment[instrument]	Q Exactive HF	runassessor				low	False	False	Q Exactive HF	source_precedence:runassessor	derived
1	PXD027053-Sample-1	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived
1	PXD027053-Sample-1	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
1	PXD027053-Sample-1	factor_value	factor value[experimental design]	ncAA type (BocK, 3-I-Phe), PylRS/tRNA pair	experimental_design_agent	Further LC-MS/MS analysis of the purified reporter protein confirmed that BocK and 3-I-Phe were incorporated	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD027053-Sample-1	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	derived								legacy_derivation	derived
1	PXD027053-Sample-1	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
1	PXD027053-Sample-1	modification	comment[modification parameters]	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	derived								legacy_derivation	derived
1	PXD027053-Sample-1	modification	comment[modification parameters]	NT=S-Ethylcystine from Serine;AC=UNIMOD:327;MT=Variable;TA=S	derived								legacy_derivation	derived
1	PXD027053-Sample-1	precursor_tolerance	comment[precursor mass tolerance]	10 ppm	derived								legacy_derivation	derived
1	PXD027053-Sample-1	fragment_tolerance	comment[fragment mass tolerance]	50 mmu	derived								legacy_derivation	derived
1	PXD027053-Sample-1	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
1	PXD027053-Sample-1	data_file	comment[data file]	249_1.raw	derived								legacy_derivation	derived
1	PXD027053-Sample-1	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
1	PXD027053-Sample-1	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.1.0	derived								legacy_derivation	derived
2	PXD027053-Sample-2	source_name	source name	PXD027053-Sample-2	derived								legacy_derivation	derived
2	PXD027053-Sample-2	organism	characteristics[organism]	Haloferax volcanii	biological_agent	This result confirms that native HMET1 PylRS/tRNAPyl pairs incorporate BocK into proteins via genetic code expansion in H. volcanii.	AGREE	1.0	high	False	False		source_precedence:biological_agent	derived
2	PXD027053-Sample-2	assay_name	assay name	run 2	derived								legacy_derivation	derived
2	PXD027053-Sample-2	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
2	PXD027053-Sample-2	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
2	PXD027053-Sample-2	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
2	PXD027053-Sample-2	instrument	comment[instrument]	Q Exactive HF	runassessor				low	False	False	Q Exactive HF	source_precedence:runassessor	derived
2	PXD027053-Sample-2	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived
2	PXD027053-Sample-2	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
2	PXD027053-Sample-2	factor_value	factor value[experimental design]	ncAA type (BocK, 3-I-Phe), PylRS/tRNA pair	experimental_design_agent	Further LC-MS/MS analysis of the purified reporter protein confirmed that BocK and 3-I-Phe were incorporated	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
2	PXD027053-Sample-2	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	derived								legacy_derivation	derived
2	PXD027053-Sample-2	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
2	PXD027053-Sample-2	modification	comment[modification parameters]	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	derived								legacy_derivation	derived
2	PXD027053-Sample-2	modification	comment[modification parameters]	NT=S-Ethylcystine from Serine;AC=UNIMOD:327;MT=Variable;TA=S	derived								legacy_derivation	derived
2	PXD027053-Sample-2	precursor_tolerance	comment[precursor mass tolerance]	10 ppm	derived								legacy_derivation	derived
2	PXD027053-Sample-2	fragment_tolerance	comment[fragment mass tolerance]	50 mmu	derived								legacy_derivation	derived
2	PXD027053-Sample-2	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
2	PXD027053-Sample-2	data_file	comment[data file]	333.raw	derived								legacy_derivation	derived
2	PXD027053-Sample-2	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
2	PXD027053-Sample-2	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.1.0	derived								legacy_derivation	derived
3	PXD027053-Sample-3	source_name	source name	PXD027053-Sample-3	derived								legacy_derivation	derived
3	PXD027053-Sample-3	organism	characteristics[organism]	Haloferax volcanii	biological_agent	This result confirms that native HMET1 PylRS/tRNAPyl pairs incorporate BocK into proteins via genetic code expansion in H. volcanii.	AGREE	1.0	high	False	False		source_precedence:biological_agent	derived
3	PXD027053-Sample-3	assay_name	assay name	run 3	derived								legacy_derivation	derived
3	PXD027053-Sample-3	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
3	PXD027053-Sample-3	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
3	PXD027053-Sample-3	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
3	PXD027053-Sample-3	instrument	comment[instrument]	Q Exactive HF	runassessor				low	False	False	Q Exactive HF	source_precedence:runassessor	derived
3	PXD027053-Sample-3	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived
3	PXD027053-Sample-3	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
3	PXD027053-Sample-3	factor_value	factor value[experimental design]	ncAA type (BocK, 3-I-Phe), PylRS/tRNA pair	experimental_design_agent	Further LC-MS/MS analysis of the purified reporter protein confirmed that BocK and 3-I-Phe were incorporated	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
3	PXD027053-Sample-3	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	derived								legacy_derivation	derived
3	PXD027053-Sample-3	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
3	PXD027053-Sample-3	modification	comment[modification parameters]	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	derived								legacy_derivation	derived
3	PXD027053-Sample-3	modification	comment[modification parameters]	NT=S-Ethylcystine from Serine;AC=UNIMOD:327;MT=Variable;TA=S	derived								legacy_derivation	derived
3	PXD027053-Sample-3	precursor_tolerance	comment[precursor mass tolerance]	10 ppm	derived								legacy_derivation	derived
3	PXD027053-Sample-3	fragment_tolerance	comment[fragment mass tolerance]	50 mmu	derived								legacy_derivation	derived
3	PXD027053-Sample-3	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
3	PXD027053-Sample-3	data_file	comment[data file]	338.raw	derived								legacy_derivation	derived
3	PXD027053-Sample-3	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
3	PXD027053-Sample-3	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.1.0	derived								legacy_derivation	derived
4	PXD027053-Sample-4	source_name	source name	PXD027053-Sample-4	derived								legacy_derivation	derived
4	PXD027053-Sample-4	organism	characteristics[organism]	Haloferax volcanii	biological_agent	This result confirms that native HMET1 PylRS/tRNAPyl pairs incorporate BocK into proteins via genetic code expansion in H. volcanii.	AGREE	1.0	high	False	False		source_precedence:biological_agent	derived
4	PXD027053-Sample-4	assay_name	assay name	run 4	derived								legacy_derivation	derived
4	PXD027053-Sample-4	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
4	PXD027053-Sample-4	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
4	PXD027053-Sample-4	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
4	PXD027053-Sample-4	instrument	comment[instrument]	Q Exactive HF	runassessor				low	False	False	Q Exactive HF	source_precedence:runassessor	derived
4	PXD027053-Sample-4	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived
4	PXD027053-Sample-4	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
4	PXD027053-Sample-4	factor_value	factor value[experimental design]	ncAA type (BocK, 3-I-Phe), PylRS/tRNA pair	experimental_design_agent	Further LC-MS/MS analysis of the purified reporter protein confirmed that BocK and 3-I-Phe were incorporated	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
4	PXD027053-Sample-4	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	derived								legacy_derivation	derived
4	PXD027053-Sample-4	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
4	PXD027053-Sample-4	modification	comment[modification parameters]	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	derived								legacy_derivation	derived
4	PXD027053-Sample-4	modification	comment[modification parameters]	NT=S-Ethylcystine from Serine;AC=UNIMOD:327;MT=Variable;TA=S	derived								legacy_derivation	derived
4	PXD027053-Sample-4	precursor_tolerance	comment[precursor mass tolerance]	10 ppm	derived								legacy_derivation	derived
4	PXD027053-Sample-4	fragment_tolerance	comment[fragment mass tolerance]	50 mmu	derived								legacy_derivation	derived
4	PXD027053-Sample-4	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
4	PXD027053-Sample-4	data_file	comment[data file]	FX_202106.raw	derived								legacy_derivation	derived
4	PXD027053-Sample-4	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
4	PXD027053-Sample-4	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.1.0	derived								legacy_derivation	derived
5	PXD027053-Sample-5	source_name	source name	PXD027053-Sample-5	derived								legacy_derivation	derived
5	PXD027053-Sample-5	organism	characteristics[organism]	Haloferax volcanii	biological_agent	This result confirms that native HMET1 PylRS/tRNAPyl pairs incorporate BocK into proteins via genetic code expansion in H. volcanii.	AGREE	1.0	high	False	False		source_precedence:biological_agent	derived
5	PXD027053-Sample-5	assay_name	assay name	run 5	derived								legacy_derivation	derived
5	PXD027053-Sample-5	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
5	PXD027053-Sample-5	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	aggregate								source_precedence:aggregate	derived
5	PXD027053-Sample-5	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
5	PXD027053-Sample-5	instrument	comment[instrument]	Q Exactive HF	technical_agent				low	False	False	Q Exactive HF	source_precedence:technical_agent	derived
5	PXD027053-Sample-5	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived
5	PXD027053-Sample-5	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	aggregate								source_precedence:aggregate	derived
5	PXD027053-Sample-5	factor_value	factor value[experimental design]	ncAA type (BocK, 3-I-Phe), PylRS/tRNA pair	experimental_design_agent	Further LC-MS/MS analysis of the purified reporter protein confirmed that BocK and 3-I-Phe were incorporated	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
5	PXD027053-Sample-5	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	derived								legacy_derivation	derived
5	PXD027053-Sample-5	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
5	PXD027053-Sample-5	modification	comment[modification parameters]	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	derived								legacy_derivation	derived
5	PXD027053-Sample-5	precursor_tolerance	comment[precursor mass tolerance]	10 ppm	derived								legacy_derivation	derived
5	PXD027053-Sample-5	fragment_tolerance	comment[fragment mass tolerance]	50 mmu	derived								legacy_derivation	derived
5	PXD027053-Sample-5	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
5	PXD027053-Sample-5	data_file	comment[data file]	266_1.raw	derived								legacy_derivation	derived
5	PXD027053-Sample-5	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
5	PXD027053-Sample-5	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.1.0	derived								legacy_derivation	derived
