"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD012987","Biological","cell_line","cell_line","C2C12","True"
"PXD012987","Biological","cell_type","cell_type","myoblast","True"
"PXD012987","Biological","organ","organ","muscle","True"
"PXD012987","Biological","species","species","mus musculus","True"
"PXD012987","ExperimentalDesign","factor_value","factor_value","spike-in protein concentration (1.25 to 125 nm)","True"
"PXD012987","ExperimentalDesign","fractions","fractions","1","True"
"PXD012987","ExperimentalDesign","replicates","replicates","3","True"
"PXD012987","ExperimentalDesign","technical_replicates","technical_replicates","3","True"
"PXD012987","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD012987","Technical","fragment_mass_tolerance","fragment_mass_tolerance","8 ppm","True"
"PXD012987","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD012987","Technical","instrument","instrument","Q Exactive HF","True"
"PXD012987","Technical","label","label","label free","True"
"PXD012987","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD012987","Technical","precursor_mass_tolerance","precursor_mass_tolerance","7 ppm","True"
