"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD004997","","strict","Biological","disease","disease","deformed wing virus","True"
"PXD004997","","strict","Biological","sex","sex","male, female","True"
"PXD004997","","strict","Biological","species","species","Tropilaelaps mercedesae","True"
"PXD004997","","strict","ExperimentalDesign","factor_value","factor_value","sex (male, female) | deformed wing virus","True"
"PXD004997","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD004997","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD004997","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD004997","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD004997","","strict","Technical","instrument","instrument","Q Exactive","True"
"PXD004997","","strict","Technical","label","label","label free","True"
"PXD004997","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD004997","","strict","Technical","modification","modification","iodoacetamide derivatized residue | Deamidation (NQR) | Iodoacetamide derivative (CDEHKMSTUY,N-term) | Oxidation or Hydroxylation (CDEFHIKLMNPQRSTUVWY,C-term) | Oxidation or Hydroxylation | Deamidation | Iodoacetamide derivative","True"
"PXD004997","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
