"paper_id","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","issue_summary","corrected_value"
"PXD024642","BiologicalAgent","species","Homo sapiens","Homo sapiens","medium","False","","True","False","False","TYPE CHECK: The candidate value is a scientific name for a species, which matches the field definition.
SOURCE CHECK: The paper uses HEK293T, HeLa, and U2OS cell lines, which are derived from Homo sapiens.
TRUTH CHECK: The use of human-derived cell lines makes ""Homo sapiens"" a factually correct source organism for those experiments.
COMPLETENESS CHECK: The full set only contains ""Homo sapiens"", but the paper also explicitly uses ""C57BL/6J male mice"" (Mus musculus) for in vivo experiments.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: medium
CORRECTED_VALUE: [""Homo sapiens"", ""Mus musculus""]","Homo sapiens, Mus musculus"
"PXD024642","BiologicalAgent","organ","kidney","","low","False","","False","False","True","TYPE CHECK:        The candidate value ""kidney"" is an organ, which matches the field definition.
SOURCE CHECK:      The word ""kidney"" does not appear in the paper text; the paper mentions ""liver"" and various cell lines (HEK293T, HeLa, U2OS).
TRUTH CHECK:       The value is factually incorrect as the organ used in the in vivo experiments was the liver, not the kidney.
COMPLETENESS CHECK: The full set contains only an incorrect value and misses the actual organ mentioned in the text.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      yes
VERDICT:           low
CORRECTED_VALUE:   [""liver""]","liver"
"PXD024642","BiologicalAgent","disease","normal","normal","high","False","","True","True","False","TYPE CHECK: The candidate value ""normal"" is a valid category for the disease field, used to describe healthy controls.
SOURCE CHECK: The paper describes experiments using wild-type (VAMP8WT) mice and cells as controls against mutants, and does not specify a disease state for the baseline subjects.
TRUTH CHECK: In the context of this study, the control groups (WT) represent the ""normal"" or ""healthy"" state.
COMPLETENESS CHECK: The full set contains ""normal"", which accurately represents the control state described in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD024642","BiologicalAgent","material_type","cell line","cell line","medium","False","","True","False","False","TYPE CHECK:        The candidate value ""cell line"" matches the defined categories for material_type.
SOURCE CHECK:      The paper explicitly mentions the use of HEK293T, HeLa, and U2OS cells, which are standard cell lines.
TRUTH CHECK:       The use of these cell lines is factually correct as described in the ""Cell culture"" and ""Results"" sections.
COMPLETENESS CHECK: The full set of extracted values only contains ""cell line"", but the paper also describes experiments using mouse liver tissue (e.g., ""expression of phosphomimic VAMP8 leads to increased lipid droplet accumulation when expressed in mouse liver""). Therefore, the set is incomplete.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    no
HALLUCINATED:      no
VERDICT:           medium
CORRECTED_VALUE:   [""cell line"", ""tissue""]","cell line, tissue"
"PXD024642","BiologicalAgent","cell_line","HEK293T","HEK293T","medium","False","","True","False","False","TYPE CHECK:        The candidate value is a name of an immortalized cell line, which matches the field definition.
SOURCE CHECK:      The value ""HEK293T"" is explicitly mentioned multiple times in the text (e.g., ""generated a Flag-VAMP8 stable HEK293T cell line"").
TRUTH CHECK:       The value is factually correct as it is one of the cell lines used in the experiments.
COMPLETENESS CHECK:The full set of extracted values is missing other cell lines mentioned in the paper, such as ""HeLa"" and ""U2OS"".
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    no
HALLUCINATED:      no
VERDICT:           medium
CORRECTED_VALUE:   [""HEK293T"", ""HeLa"", ""U2OS""]","HEK293T, HeLa, U2OS"
"PXD024642","TechnicalAgent","cleavage_agent","trypsin","trypsin","high","False","","True","True","False","TYPE CHECK:        The candidate value ""trypsin"" is a protease used for protein digestion, which matches the field definition.
SOURCE CHECK:      The text explicitly states in the ""Tandem affinity purification and mass spectrometry"" section that ""SDS-PAGE gel bands were destained and digested by trypsin"".
TRUTH CHECK:       The value is factually correct as per the methods section.
COMPLETENESS CHECK: The full set of extracted values contains only ""trypsin"", which is the only cleavage agent mentioned for the MS analysis in the paper.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
"PXD024642","TechnicalAgent","collision_energy","35% collision energy","35% collision energy","high","False","","True","True","False","TYPE CHECK: The candidate value is a percentage-based collision energy, which matches the definition of the collision_energy field.
SOURCE CHECK: The value is explicitly stated in the ""Tandem affinity purification and mass spectrometry"" section of the methods (""The MS/MS was acquired using higher-energy collision dissociation at 35% collision energy"").
TRUTH CHECK: The value is factually correct as per the text.
COMPLETENESS CHECK: The full set of extracted values contains the only collision energy mentioned in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD024642","TechnicalAgent","enrichment_method","Tandem affinity purification","Tandem affinity purification","high","False","","True","True","False","TYPE CHECK:        The candidate value ""Tandem affinity purification"" describes a protein enrichment protocol used before mass spectrometry, which matches the field definition.
SOURCE CHECK:      The paper explicitly mentions ""Tandem affinity purification (TAP)"" in the results and describes the detailed process in the ""Tandem affinity purification and mass spectrometry"" section of the methods.
TRUTH CHECK:       The value is factually correct as the study used TAP to isolate VAMP8-associated proteins for subsequent MS analysis.
COMPLETENESS CHECK: The full set of extracted values contains only this method, which is the only enrichment protocol described for the MS experiment in the text.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
"PXD024642","TechnicalAgent","instrument","Orbitrap Fusion Lumos","","low","False","","False","False","True","TYPE CHECK:        The candidate value is a mass spectrometer model, which matches the required category.
SOURCE CHECK:      The paper text mentions a ""Thermo Fisher LTQ Orbitrap ETD mass spectrometer"", but it does not mention an ""Orbitrap Fusion Lumos"".
TRUTH CHECK:       The candidate value is factually incorrect as it identifies the wrong instrument model.
COMPLETENESS CHECK: The full set is incorrect because it contains a hallucinated instrument.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      yes
VERDICT:           low
CORRECTED_VALUE:   Thermo Fisher LTQ Orbitrap ETD","Thermo Fisher LTQ Orbitrap ETD"
"PXD024642","TechnicalAgent","label","label-free","label-free","high","False","","True","True","False","TYPE CHECK:        The candidate value ""label-free"" is a valid category for the label field.
SOURCE CHECK:      The paper describes mass spectrometry analysis of VAMP8 phosphorylation sites but does not mention any isobaric or metabolic labeling (e.g., TMT, SILAC); therefore, ""label-free"" is a safe default.
TRUTH CHECK:       The value is factually correct as no labeling method was used.
COMPLETENESS CHECK: The full set of extracted values is exhaustive for this experiment.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
