"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD005780","","strict","Biological","age","age","39 years (range 22–48)","True"
"PXD005780","","strict","Biological","disease","disease","normal","True"
"PXD005780","","strict","Biological","sex","sex","8 females and 7 males","True"
"PXD005780","","strict","Biological","species","species","Homo sapiens","True"
"PXD005780","","strict","ExperimentalDesign","factor_value","factor_value","omics approach (metagenome, metaproteome) | normal","True"
"PXD005780","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD005780","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD005780","","strict","Technical","instrument","instrument","LTQ Orbitrap Velos","True"
"PXD005780","","strict","Technical","label","label","label free","True"
"PXD005780","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD005780","","strict","Technical","modification","modification","iodoacetamide derivatized residue","True"
