"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","repository_origin","inference","error_category","issue_summary","corrected_value"
"PXD056970","","strict","Biological","cell_type","promastigotes","promastigotes","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""promastigotes"" describes the cell type/stage of the organism used in the experiment.
SOURCE CHECK: The value comes from the MS experiment context; the text states that lysates were isolated from ""logarithmically growing Ld1S, set7−/− and set29−/−/+ promastigotes"" for immunoprecipitation and subsequent LC-MS analysis.
TRUTH CHECK: The value is factually correct as the proteomics analysis was performed on Leishmania donovani promastigotes.
COMPLETENESS CHECK: The full set contains ""promastigotes"", which accurately covers the cell type of the samples analyzed by mass spectrometry.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD056970","","strict","Biological","species","Leishmania donovani","Leishmania donovani","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a scientific name of an organism, which matches the species field definition.
SOURCE CHECK: The value is explicitly mentioned throughout the paper as the source of the promastigotes used in the proteomics experiment.
TRUTH CHECK: The paper identifies the organism as *Leishmania donovani*.
COMPLETENESS CHECK: The full set contains the only species analyzed in the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD056970","","strict","ExperimentalDesign","factor_value","genotype (wild type, set7−/−, set29−/−/+)","genotype (wild type, set7−/−, set29−/−/+)","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value describes the experimental genotypes under study, which is a correct category for a factor_value.
SOURCE CHECK: These genotypes (wild type, set7−/−, and set29−/−/+) are explicitly mentioned as the groups whose lysates were analyzed by mass spectrometry in the ""Immunoprecipitations and proteomics analysis"" section.
TRUTH CHECK: The values accurately reflect the biological groups used in the proteomics experiment as described in the text.
COMPLETENESS CHECK: The full set of extracted values covers all three genotypes analyzed in the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD056970","","strict","Technical","acquisition_method","data-dependent acquisition","data-dependent acquisition","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a valid acquisition scheme name.
SOURCE CHECK: The value is reasonably inferable from the text, which explicitly mentions ""DDA mode"" in the context of the Orbitrap Exploris 240 analysis.
TRUTH CHECK: ""data-dependent acquisition"" is the full name for the abbreviation ""DDA"" used in the paper.
COMPLETENESS CHECK: The full set contains the only acquisition method mentioned for the MS experiments.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD056970","","strict","Technical","alkylation_reagent","iodoacetamide","iodoacetamide","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""iodoacetamide"" is a chemical reagent used for cysteine alkylation, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Immunoprecipitations and proteomics analysis"" section of the methods (""...followed by in-gel alkylation using iodoacetamide (50 mM)..."") in the context of the MS sample preparation.
TRUTH CHECK: The value is factually correct as stated in the text.
COMPLETENESS CHECK: The full set of extracted values contains only this reagent, and no other alkylation reagents are mentioned in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD056970","","strict","Technical","cleavage_agent","Trypsin","Trypsin","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""Trypsin"" is a protease, which matches the definition of a cleavage agent.
SOURCE CHECK: The value is explicitly mentioned in the ""Immunoprecipitations and proteomics analysis"" section: ""followed by in-gel tryptic digestion with 1.5 to 2 μg trypsin"".
TRUTH CHECK: The value is factually correct as the paper specifies the use of trypsin for protein digestion.
COMPLETENESS CHECK: The full set contains ""Trypsin"", which is the only cleavage agent mentioned in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD056970","","strict","Technical","fragmentation","beam-type collision-induced dissociation","","low","False","","False","False","False","True","runassessor","","runassessor_only","TYPE CHECK: The candidate value describes a fragmentation method, which is the correct category for this field.
SOURCE CHECK: The candidate value is not present in the provided paper text.
TRUTH CHECK: The paper does not mention ""beam-type collision-induced dissociation"" or any other specific fragmentation method (e.g., HCD, CID).
COMPLETENESS CHECK: The full set of extracted values is not supported by the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD056970","","strict","Technical","instrument","Q Exactive Plus, Orbitrap Exploris 240","Q Exactive Plus, Orbitrap Exploris 240","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value contains mass spectrometer models, which matches the field definition.
SOURCE CHECK: Both instruments are explicitly mentioned in the ""Immunoprecipitations and proteomics analysis"" section as being used for the LC-MS analysis of the samples.
TRUTH CHECK: The text states ""Q Exactive Plus Orbitrap system"" and ""Orbitrap Exploris 240 system"".
COMPLETENESS CHECK: The full set contains both instruments used in the study, covering the complete picture.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD056970","","strict","Technical","label","label free","label free","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""label free"" belongs to the category of labeling methods.
SOURCE CHECK: The paper explicitly mentions ""label-free quantification"" in the ""Immunoprecipitations and proteomics analysis"" section for both the Q Exactive Plus and Orbitrap Exploris 240 experiments.
TRUTH CHECK: The value is factually correct as the paper specifies label-free quantification and does not mention any isobaric, metabolic, or chemical labeling (such as TMT, SILAC, or iTRAQ).
COMPLETENESS CHECK: The full set contains the only labeling method used in the study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD056970","","strict","Technical","mass_analyzer","Orbitrap","Orbitrap","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""Orbitrap"" is a correct mass analyzer type.
SOURCE CHECK: The value is explicitly mentioned in the text (""Orbitrap mass analyzer system"", ""Q Exactive Plus Orbitrap system"", ""Orbitrap Exploris 240 system"") in the context of the LC-MS analysis of immunoprecipitated proteins.
TRUTH CHECK: The value is factually correct as the paper uses Orbitrap-based instruments.
COMPLETENESS CHECK: The full set of extracted values consists of this single correct value, which is exhaustive for the instruments used.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
