"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD065314","BiologicalAgent","species","species","Escherichia coli","True"
"PXD065314","BiologicalAgent","tissue","organ","","False"
"PXD065314","BiologicalAgent","cell_type","cell_type","insect cells","True"
"PXD065314","BiologicalAgent","disease_state","disease","","False"
"PXD065314","BiologicalAgent","sample_source","material_type","","False"
"PXD065314","BiologicalAgent","age","age","","False"
"PXD065314","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD065314","BiologicalAgent","BMI","BMI","","False"
"PXD065314","BiologicalAgent","cell_line","cell_line","Sf21","True"
"PXD065314","BiologicalAgent","sex","sex","","False"
"PXD065314","BiologicalAgent","strain","strain","Rosetta(DE3)pLysS, DH10","True"
"PXD065314","BiologicalAgent","material_type","material_type","","False"
"PXD065314","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD065314","TechnicalAgent","acquisition_method","acquisition_method","Data-dependent acquisition","True"
"PXD065314","TechnicalAgent","alkylation_reagent","alkylation_reagent","","False"
"PXD065314","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD065314","TechnicalAgent","cleavage_agent","cleavage_agent","","False"
"PXD065314","TechnicalAgent","collision_energy","collision_energy","normalized collision energy of 34","True"
"PXD065314","TechnicalAgent","enrichment_method","enrichment_method","","False"
"PXD065314","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD065314","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD065314","TechnicalAgent","instrument","instrument","Orbitrap Fusion Lumos","True"
"PXD065314","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD065314","TechnicalAgent","labeling","label","label-free","True"
"PXD065314","TechnicalAgent","reduction_reagent","reduction_reagent","TCEP","True"
"PXD065314","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD065314","ExperimentalDesignAgent","biological_replicate","replicates","","False"
"PXD065314","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD065314","ExperimentalDesignAgent","experimental_design","experimental_design","ATP vs ADP phosphorylation comparison","True"
"PXD065314","ExperimentalDesignAgent","factor_value","factor_value","nucleotide (ATP, ADP)","True"
"PXD065314","ExperimentalDesignAgent","number_of_fractions","fractions","1","True"
"PXD065314","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD065314","ExperimentalDesignAgent","number_of_biological_replicates","replicates","","False"
"PXD065314","ExperimentalDesignAgent","number_of_samples","number_of_samples","","False"
