"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD064366","","strict","Biological","age","age","8 hpf, 14 hpf, 22 hpf, 3 dpf, 50-day-old, two-year-old","True"
"PXD064366","","strict","Biological","disease","disease","normal","True"
"PXD064366","","strict","Biological","organ","organ","shells, mantle","True"
"PXD064366","","strict","Biological","species","species","C. nippona","True"
"PXD064366","","strict","ExperimentalDesign","factor_value","factor_value","developmental stage (larvae, adult) | normal","True"
"PXD064366","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD064366","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD064366","","strict","Technical","instrument","instrument","Q Exactive Plus | Q Exactive","True"
"PXD064366","","strict","Technical","label","label","label free","True"
"PXD064366","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD064366","","strict","Technical","modification","modification","Acetaldehyde +26 (HK,N-term) | Deamidation (NQR) | Iodoacetamide derivative (CDEHKMSTUY,N-term)","True"
