"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD013234","Biological","cell_type","cell_type","extracellular vesicles","True"
"PXD013234","Biological","disease","disease","polycythemia vera, healthy","True"
"PXD013234","Biological","organ","organ","serum","True"
"PXD013234","Biological","species","species","homo sapiens","True"
"PXD013234","ExperimentalDesign","factor_value","factor_value","condition (polycythemia vera, healthy controls) | polycythemia vera, healthy","True"
"PXD013234","ExperimentalDesign","fractions","fractions","1","True"
"PXD013234","ExperimentalDesign","replicates","replicates","18","True"
"PXD013234","ExperimentalDesign","technical_replicates","technical_replicates","3","True"
"PXD013234","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD013234","Technical","fragment_mass_tolerance","fragment_mass_tolerance","8 ppm","True"
"PXD013234","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD013234","Technical","instrument","instrument","Q Exactive HF-X","True"
"PXD013234","Technical","label","label","label free","True"
"PXD013234","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD013234","Technical","precursor_mass_tolerance","precursor_mass_tolerance","7 ppm","True"
