sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD021423-Sample-1	source_name	source name	PXD021423-Sample-1	derived								legacy_derivation	derived
1	PXD021423-Sample-1	organism	characteristics[organism]	Homo sapiens	biological_agent	Tandem mass spectra were searched against the SwissProt Human database (20,317 sequences)	AGREE	1.0	high	False	False		source_precedence:biological_agent	derived
1	PXD021423-Sample-1	organism_part	characteristics[organism part]	kidney	biological_agent	Then we enriched crotonylated proteins and conducted LC-MS to study the crotonylation changes of proteins in HEK-293T cells caused by BspF overexpression.	LLM_ONLY	0.5					source_precedence:biological_agent	derived
1	PXD021423-Sample-1	cell_line	characteristics[cell line]	HEK-293T, HeLa	biological_agent	Then we enriched crotonylated proteins and conducted LC-MS to study the crotonylation changes of proteins in HEK-293T cells caused by BspF overexpression.	LLM_ONLY	0.5	medium	False	False	HEK-293T, HeLa	source_precedence:biological_agent	derived
1	PXD021423-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD021423-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD021423-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
1	PXD021423-Sample-1	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
1	PXD021423-Sample-1	instrument	comment[instrument]	NT=Q Exactive HF-X;AC=MS:1002877	runassessor								source_precedence:runassessor	derived
1	PXD021423-Sample-1	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived
1	PXD021423-Sample-1	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
1	PXD021423-Sample-1	factor_value	factor value[experimental design]	transfection (BspF-transfected, HA-transfected)	experimental_design_agent	compare the crotonylation of host proteins in BspF-transfected and HA-transfected cells	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD021423-Sample-1	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	derived								legacy_derivation	derived
1	PXD021423-Sample-1	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
1	PXD021423-Sample-1	modification	comment[modification parameters]	NT=IMID d0;AC=UNIMOD:94;MT=Variable;TA=K	derived								legacy_derivation	derived
1	PXD021423-Sample-1	modification	comment[modification parameters]	NT=desthiobiotin modification of lysine;AC=UNIMOD:1031;MT=Variable;TA=K	derived								legacy_derivation	derived
1	PXD021423-Sample-1	precursor_tolerance	comment[precursor mass tolerance]	20 ppm, 5 ppm	derived								legacy_derivation	derived
1	PXD021423-Sample-1	fragment_tolerance	comment[fragment mass tolerance]	0.02 Da	derived								legacy_derivation	derived
1	PXD021423-Sample-1	reduction_reagent	comment[reduction reagent]	dithiothreitol	derived								legacy_derivation	derived
1	PXD021423-Sample-1	alkylation_reagent	comment[alkylation reagent]	iodoacetamide	derived								legacy_derivation	derived
1	PXD021423-Sample-1	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
1	PXD021423-Sample-1	data_file	comment[data file]	Z8218LPCr_HA.raw	derived								legacy_derivation	derived
1	PXD021423-Sample-1	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
1	PXD021423-Sample-1	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.1.0	derived								legacy_derivation	derived
2	PXD021423-Sample-2	source_name	source name	PXD021423-Sample-2	derived								legacy_derivation	derived
2	PXD021423-Sample-2	organism	characteristics[organism]	Homo sapiens	biological_agent	Tandem mass spectra were searched against the SwissProt Human database (20,317 sequences)	AGREE	1.0	high	False	False		source_precedence:biological_agent	derived
2	PXD021423-Sample-2	organism_part	characteristics[organism part]	kidney	biological_agent	Then we enriched crotonylated proteins and conducted LC-MS to study the crotonylation changes of proteins in HEK-293T cells caused by BspF overexpression.	LLM_ONLY	0.5					source_precedence:biological_agent	derived
2	PXD021423-Sample-2	cell_line	characteristics[cell line]	HEK-293T, HeLa	biological_agent	Then we enriched crotonylated proteins and conducted LC-MS to study the crotonylation changes of proteins in HEK-293T cells caused by BspF overexpression.	LLM_ONLY	0.5	medium	False	False	HEK-293T, HeLa	source_precedence:biological_agent	derived
2	PXD021423-Sample-2	assay_name	assay name	run 2	derived								legacy_derivation	derived
2	PXD021423-Sample-2	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
2	PXD021423-Sample-2	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	aggregate								source_precedence:aggregate	derived
2	PXD021423-Sample-2	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
2	PXD021423-Sample-2	instrument	comment[instrument]	NT=Q Exactive HF-X;AC=MS:1002877	technical_agent								source_precedence:technical_agent	derived
2	PXD021423-Sample-2	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived
2	PXD021423-Sample-2	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	aggregate								source_precedence:aggregate	derived
2	PXD021423-Sample-2	factor_value	factor value[experimental design]	transfection (BspF-transfected, HA-transfected)	experimental_design_agent	compare the crotonylation of host proteins in BspF-transfected and HA-transfected cells	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
2	PXD021423-Sample-2	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	derived								legacy_derivation	derived
2	PXD021423-Sample-2	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
2	PXD021423-Sample-2	precursor_tolerance	comment[precursor mass tolerance]	20 ppm, 5 ppm	derived								legacy_derivation	derived
2	PXD021423-Sample-2	fragment_tolerance	comment[fragment mass tolerance]	0.02 Da	derived								legacy_derivation	derived
2	PXD021423-Sample-2	reduction_reagent	comment[reduction reagent]	dithiothreitol	derived								legacy_derivation	derived
2	PXD021423-Sample-2	alkylation_reagent	comment[alkylation reagent]	iodoacetamide	derived								legacy_derivation	derived
2	PXD021423-Sample-2	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
2	PXD021423-Sample-2	data_file	comment[data file]	Z8218LPCr_BSPF.raw	derived								legacy_derivation	derived
2	PXD021423-Sample-2	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
2	PXD021423-Sample-2	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.1.0	derived								legacy_derivation	derived
