"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD005445","","strict","Biological","age","age","1 year post conception to 42 years","True"
"PXD005445","","strict","Biological","disease","disease","normal","True"
"PXD005445","","strict","Biological","organ","organ","brain","True"
"PXD005445","","strict","Biological","sex","sex","male, female","True"
"PXD005445","","strict","Biological","species","species","Homo sapiens","True"
"PXD005445","","strict","ExperimentalDesign","factor_value","factor_value","brain region (CBC, STR, MD, AMY, HIP, V1C, DFC), developmental age (1 to 42 years) | normal","True"
"PXD005445","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD005445","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD005445","","strict","Technical","instrument","instrument","Q Exactive Plus","True"
"PXD005445","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD005445","","strict","Technical","modification","modification","monohydroxylated residue | acetylated residue | iodoacetamide derivatized residue","True"
