"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD010429","","strict","Biological","age","age","mean age = 69.1","True"
"PXD010429","","strict","Biological","disease","disease","squamous cell lung cancer","True"
"PXD010429","","strict","Biological","organ","organ","lung","True"
"PXD010429","","strict","Biological","species","species","Homo sapiens","True"
"PXD010429","","strict","ExperimentalDesign","factor_value","factor_value","proteomic subtype (Inflamed, Redox, Mixed) | squamous cell lung cancer","True"
"PXD010429","","strict","ExperimentalDesign","fractions","fractions","12","True"
"PXD010429","","strict","ExperimentalDesign","replicates","replicates","108","True"
"PXD010429","","strict","ExperimentalDesign","technical_replicates","technical_replicates","2","True"
"PXD010429","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD010429","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD010429","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD010429","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","10 ppm","True"
"PXD010429","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD010429","","strict","Technical","instrument","instrument","Q Exactive Plus","True"
"PXD010429","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD010429","","strict","Technical","modification","modification","Carbamidomethyl (C) | TMT6plex (K) | Oxidation (M)","True"
"PXD010429","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6 ppm","True"
"PXD010429","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
