"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD019113","Biological","cell_line","cell_line","Vero E6, A549-ACE2, Caco-2, HEK293T","True"
"PXD019113","Biological","cell_type","cell_type","epithelial","True"
"PXD019113","Biological","disease","disease","sars-cov-2 infection","True"
"PXD019113","Biological","organ","organ","kidney","True"
"PXD019113","Biological","sex","sex","female","True"
"PXD019113","Biological","species","species","chlorocebus sabaeus","True"
"PXD019113","ExperimentalDesign","factor_value","factor_value","condition (mock infection, SARS-CoV-2 infection); time (0, 2, 4, 8, 12, 24 h) | sars-cov-2 infection","True"
"PXD019113","ExperimentalDesign","fractions","fractions","1","True"
"PXD019113","ExperimentalDesign","replicates","replicates","3","True"
"PXD019113","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD019113","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD019113","Technical","fragment_mass_tolerance","fragment_mass_tolerance","15 ppm","True"
"PXD019113","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD019113","Technical","instrument","instrument","Orbitrap Exploris 480","True"
"PXD019113","Technical","label","label","label free","True"
"PXD019113","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD019113","Technical","precursor_mass_tolerance","precursor_mass_tolerance","8.1 ppm","True"
