"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","repository_origin","inference","error_category","issue_summary","corrected_value"
"PXD010154","","strict","Biological","disease","normal","normal","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""normal"" is a valid category for the disease field.
SOURCE CHECK: The paper explicitly describes the samples as ""29 healthy human tissues"" and ""histologically healthy tissue specimen,"" which falls under the safe default for ""normal"".
TRUTH CHECK: The value is factually correct as the study specifically focuses on a healthy tissue atlas.
COMPLETENESS CHECK: The full set contains ""normal"", which accurately covers the disease state of all samples in this study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD010154","","strict","Biological","species","Homo sapiens","Homo sapiens","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a scientific name for a species, which matches the field definition.
SOURCE CHECK: The paper explicitly mentions ""human tissues"" and ""human genes"" throughout the text, confirming the source organism for the MS experiment.
TRUTH CHECK: The value ""Homo sapiens"" is the correct scientific name for humans.
COMPLETENESS CHECK: The full set contains one value, which is exhaustive for the species analyzed in this study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD010154","","strict","ExperimentalDesign","factor_value","tissue (29 healthy human tissues)","tissue (29 healthy human tissues) | normal","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value describes the experimental factor (tissue type) and the number of samples, which is a correct category for factor_value.
SOURCE CHECK: The paper explicitly states ""29 healthy human tissues"" in the title and abstract, and ""29 histologically healthy tissue specimen"" in the results.
TRUTH CHECK: The value is factually correct as the study is an atlas of 29 healthy human tissues.
COMPLETENESS CHECK: The full set of extracted values (""tissue (29 healthy human tissues)"" and ""normal"") covers both the primary experimental variable (tissue) and the health status (normal/healthy).
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD010154","","strict","ExperimentalDesign","factor_value","normal","tissue (29 healthy human tissues) | normal","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""normal"" is a valid representation of a biological characteristic (health status) used as an experimental factor.
SOURCE CHECK: The paper explicitly states the analysis of ""29 histologically healthy tissue specimen"" and ""29 healthy human tissues,"" making ""normal"" a correct safe default for the disease/health status of the MS samples.
TRUTH CHECK: The value is factually correct as the study specifically focuses on a healthy human tissue atlas.
COMPLETENESS CHECK: The full set of extracted values includes both the specific focus (29 healthy tissues) and the general health status (normal), which together cover the experimental design.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD010154","","strict","Technical","alkylation_reagent","chloroacetamide","chloroacetamide","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""chloroacetamide"" is a chemical reagent used for alkylation, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Sample preparation"" section of the methods, where it is listed as part of the lysis buffer used for the tissue samples analyzed by LC-MS/MS.
TRUTH CHECK: The paper states that tissue slices were homogenized in a lysis buffer containing ""40 mM chloroacetamide"".
COMPLETENESS CHECK: Only one alkylation reagent is mentioned in the text, so the full set is exhaustive.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD010154","","strict","Technical","instrument","Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer","Q Exactive Plus, Q Exactive HF, Orbitrap Fusion Lumos Mass Spectrometer","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value lists mass spectrometer models, which matches the definition of the instrument field.
SOURCE CHECK: All three instruments are explicitly mentioned in the ""On-line liquid chromatography–tandem mass spectrometry (LC-MS/MS)"" section as being used for the proteomics analysis of the human tissues.
TRUTH CHECK: The text confirms the use of a ""Q Exactive Plus mass spectrometer"", a ""Q Exactive HF mass spectrometer"", and an ""Orbitrap Fusion Lumos Mass Spectrometer"".
COMPLETENESS CHECK: The full set of extracted values covers all mass spectrometers mentioned in the text used for the MS experiments.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD010154","","strict","Technical","label","label free","label free","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""label free"" belongs to the category of labeling methods.
SOURCE CHECK: The paper explicitly states in the Results section: ""We analysed 29 histologically healthy tissue specimen representing major human organs by label‐free quantitative proteomics"".
TRUTH CHECK: The value is factually correct; the paper describes a label-free approach and mentions no isobaric, metabolic, or chemical labeling (such as TMT, SILAC, or iTRAQ).
COMPLETENESS CHECK: The full set contains the only labeling method used in the study.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD010154","","strict","Technical","modification","acetylated residue","acetylated residue","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""acetylated residue"" describes a post-translational modification, which matches the field definition.
SOURCE CHECK: The paper explicitly mentions ""acetylation (protein N-Term)"" as a variable modification in the ""MS data processing and database searching"" section.
TRUTH CHECK: ""Acetylated residue"" is a correct common name/synonym for the ""acetylation"" mentioned in the text.
COMPLETENESS CHECK: The full set of extracted values includes ""L-methionine sulfoxide"" and ""iodoacetamide derivatized residue"", neither of which are explicitly named as modifications in the text (the text mentions ""Oxidation (M)"" and ""carbamidomethyl (C)"").

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD010154","","strict","Technical","modification","L-methionine sulfoxide","acetylated residue","low","False","","False","False","False","True","pride_repository","","pride_repository_only","TYPE CHECK: The candidate value describes a chemical modification of a protein residue, which matches the field definition.
SOURCE CHECK: The specific term ""L-methionine sulfoxide"" does not appear in the text; however, ""Oxidation (M)"" is explicitly mentioned as a variable modification.
TRUTH CHECK: While ""L-methionine sulfoxide"" is the chemical result of methionine oxidation, the field rules require the modification name to be EXPLICITLY written in the text. The text uses ""Oxidation (M)"".
COMPLETENESS CHECK: The full set of extracted values contains ""L-methionine sulfoxide"" and ""iodoacetamide derivatized residue"", neither of which are explicitly named in the text as modifications (the text names ""Oxidation (M)"" and ""carbamidomethyl (C)"").

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: Oxidation (M)","Oxidation (M)"
"PXD010154","","strict","Technical","modification","iodoacetamide derivatized residue","acetylated residue","low","False","","False","False","False","True","pride_repository","","pride_repository_only","TYPE CHECK: The candidate value describes a chemical modification of a residue, which fits the category for the modification field.
SOURCE CHECK: The value is not present in the text; the paper mentions ""chloroacetamide"" as a reagent in the lysis buffer, but not ""iodoacetamide"" or ""iodoacetamide derivatized residue"".
TRUTH CHECK: The value is factually incorrect for this experiment as the paper explicitly uses chloroacetamide, not iodoacetamide.
COMPLETENESS CHECK: The full set of extracted values is incorrect as it includes a hallucinated modification and uses non-standard names for others.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
