"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD039394","","strict","Biological","cell_line","cell_line","MDA-MB-231, A549, H1299, SW480, SW620, BT549","True"
"PXD039394","","strict","Biological","cell_type","cell_type","cancer cell","True"
"PXD039394","","strict","Biological","disease","disease","colorectal carcinoma, breast cancer, lung cancer","True"
"PXD039394","","strict","Biological","organ","organ","breast, lung, colon","True"
"PXD039394","","strict","Biological","species","species","Homo sapiens","True"
"PXD039394","","strict","ExperimentalDesign","factor_value","factor_value","probe type (sense, antisense) | colorectal carcinoma, breast cancer, lung cancer","True"
"PXD039394","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD039394","","strict","ExperimentalDesign","replicates","replicates","3","True"
"PXD039394","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD039394","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD039394","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD039394","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD039394","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","8 ppm","True"
"PXD039394","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD039394","","strict","Technical","instrument","instrument","Orbitrap Exploris 480","True"
"PXD039394","","strict","Technical","label","label","label free","True"
"PXD039394","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD039394","","strict","Technical","modification","modification","Carbamidomethyl (C) | Oxidation (M) | Deamidation (NQ)","True"
"PXD039394","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","7 ppm","True"
"PXD039394","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
