pxd	data_file	category	field	assessed_value	gold_value	normalized_assessed_value	normalized_gold_value	status	match_method	similarity
PXD000561	Adult_Bcells_bRP_Velos_42_f03.raw	Biological	characteristics[age]	adult, fetal		adult fetal		assessed_only	unmatched	0.000000
PXD000561	Adult_Bcells_bRP_Velos_42_f03.raw	Biological	characteristics[cell type]	hematopoietic cells		hematopoietic cells		assessed_only	unmatched	0.000000
PXD000561	Adult_Bcells_bRP_Velos_42_f03.raw	Biological	characteristics[disease]	normal		normal		assessed_only	unmatched	0.000000
PXD000561	Adult_Bcells_bRP_Velos_42_f03.raw	Biological	characteristics[organism part]	liver		liver		assessed_only	unmatched	0.000000
PXD000561	Adult_Bcells_bRP_Velos_42_f03.raw	Biological	characteristics[organism part]		B cells		b cells	gold_only	unmatched	0.000000
PXD000561	Adult_Bcells_bRP_Velos_42_f03.raw	Biological	characteristics[organism]	homo sapiens	Homo sapiens	homo sapiens	homo sapiens	matched	exact_normalized	1.000000
PXD000561	Adult_Bcells_bRP_Velos_42_f03.raw	Technical	comment[cleavage agent details]		AC=MS:1001251;NT=Trypsin		cv:ms:1001251	gold_only	unmatched	0.000000
PXD000561	Adult_Bcells_bRP_Velos_42_f03.raw	Technical	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	AC=MS:1000422;NT=HCD	cv:ms:1000422	cv:ms:1000422	matched	cv_accession	1.000000
PXD000561	Adult_Bcells_bRP_Velos_42_f03.raw	Technical	comment[fragment mass tolerance]	10 ppm		10 ppm		assessed_only	unmatched	0.000000
PXD000561	Adult_Bcells_bRP_Velos_42_f03.raw	Technical	comment[fragment mass tolerance]		0.05 Da		0.05 da	gold_only	unmatched	0.000000
PXD000561	Adult_Bcells_bRP_Velos_42_f03.raw	Technical	comment[instrument]	LTQ-Orbitrap Velos, LTQ-Orbitrap Elite		ltq-orbitrap velos ltq-orbitrap elite		assessed_only	unmatched	0.000000
PXD000561	Adult_Bcells_bRP_Velos_42_f03.raw	Technical	comment[instrument]		AC=MS:1001742;NT=LTQ Orbitrap Velos		cv:ms:1001742	gold_only	unmatched	0.000000
PXD000561	Adult_Bcells_bRP_Velos_42_f03.raw	Technical	comment[label]	label free sample	AC=MS:1002038;NT=label free sample	label free sample	cv:ms:1002038	matched	exact_normalized	1.000000
PXD000561	Adult_Bcells_bRP_Velos_42_f03.raw	Technical	comment[ms2 mass analyzer]	orbitrap	AC=MS:1000484; NT=Orbitrap	orbitrap	cv:ms:1000484	matched	exact_normalized	1.000000
PXD000561	Adult_Bcells_bRP_Velos_42_f03.raw	Technical	comment[precursor mass tolerance]	7 ppm		7 ppm		assessed_only	unmatched	0.000000
