pxd	data_file	category	field	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	micro_precision	micro_recall	micro_f1
PXD006675	20160321_QEp4_SoDo_SA_test_SV1.raw	Biological	characteristics[age]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160321_QEp4_SoDo_SA_test_SV1.raw	Biological	characteristics[cell type]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160321_QEp4_SoDo_SA_test_SV1.raw	Biological	characteristics[disease]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160321_QEp4_SoDo_SA_test_SV1.raw	Biological	characteristics[organism part]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD006675	20160321_QEp4_SoDo_SA_test_SV1.raw	Biological	characteristics[organism]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD006675	20160321_QEp4_SoDo_SA_test_SV1.raw	Biological	characteristics[sex]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD006675	20160321_QEp4_SoDo_SA_test_SV1.raw	Technical	comment[cleavage agent details]	0	1	0	0	1	0.000000	0.000000	0.000000
PXD006675	20160321_QEp4_SoDo_SA_test_SV1.raw	Technical	comment[dissociation method]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160321_QEp4_SoDo_SA_test_SV1.raw	Technical	comment[fragment mass tolerance]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160321_QEp4_SoDo_SA_test_SV1.raw	Technical	comment[instrument]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD006675	20160321_QEp4_SoDo_SA_test_SV1.raw	Technical	comment[label]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD006675	20160321_QEp4_SoDo_SA_test_SV1.raw	Technical	comment[ms2 mass analyzer]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160321_QEp4_SoDo_SA_test_SV1.raw	Technical	comment[precursor mass tolerance]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160321_QEp4_SoDo_SA_test_SV1.raw	Technical	comment[proteomics data acquisition method]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160321_QEp4_SoDo_SA_test_SV1.raw	Technical	technology type	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160321_QEp4_SoDo_SA_test_SV1.raw	ExperimentalDesign	characteristics[biological replicate]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160321_QEp4_SoDo_SA_test_SV1.raw	ExperimentalDesign	comment[fraction identifier]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160321_QEp4_SoDo_SA_test_SV1.raw	ExperimentalDesign	comment[technical replicate]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160321_QEp4_SoDo_SA_test_SV1.raw	ExperimentalDesign	factor value[disease]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160321_QEp4_SoDo_SA_test_SV1.raw	ExperimentalDesign	factor value[experimental design]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction3.raw	Biological	characteristics[age]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction3.raw	Biological	characteristics[cell type]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction3.raw	Biological	characteristics[disease]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction3.raw	Biological	characteristics[organism part]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction3.raw	Biological	characteristics[organism]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction3.raw	Biological	characteristics[sex]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction3.raw	Technical	comment[cleavage agent details]	0	1	0	0	1	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction3.raw	Technical	comment[dissociation method]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction3.raw	Technical	comment[fragment mass tolerance]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction3.raw	Technical	comment[instrument]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction3.raw	Technical	comment[label]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction3.raw	Technical	comment[ms2 mass analyzer]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction3.raw	Technical	comment[precursor mass tolerance]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction3.raw	Technical	comment[proteomics data acquisition method]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction3.raw	Technical	technology type	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction3.raw	ExperimentalDesign	characteristics[biological replicate]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction3.raw	ExperimentalDesign	comment[fraction identifier]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction3.raw	ExperimentalDesign	comment[technical replicate]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction3.raw	ExperimentalDesign	factor value[disease]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction3.raw	ExperimentalDesign	factor value[experimental design]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_Tri.raw	Biological	characteristics[age]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_Tri.raw	Biological	characteristics[cell type]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_Tri.raw	Biological	characteristics[disease]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_Tri.raw	Biological	characteristics[organism part]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_Tri.raw	Biological	characteristics[organism]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_Tri.raw	Biological	characteristics[sex]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_Tri.raw	Technical	comment[cleavage agent details]	0	1	0	0	1	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_Tri.raw	Technical	comment[dissociation method]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_Tri.raw	Technical	comment[fragment mass tolerance]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_Tri.raw	Technical	comment[instrument]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_Tri.raw	Technical	comment[label]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_Tri.raw	Technical	comment[ms2 mass analyzer]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_Tri.raw	Technical	comment[precursor mass tolerance]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_Tri.raw	Technical	comment[proteomics data acquisition method]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_Tri.raw	Technical	technology type	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_Tri.raw	ExperimentalDesign	characteristics[biological replicate]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_Tri.raw	ExperimentalDesign	comment[fraction identifier]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_Tri.raw	ExperimentalDesign	comment[technical replicate]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_Tri.raw	ExperimentalDesign	factor value[disease]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_Tri.raw	ExperimentalDesign	factor value[experimental design]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6.raw	Biological	characteristics[age]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6.raw	Biological	characteristics[cell type]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6.raw	Biological	characteristics[disease]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6.raw	Biological	characteristics[organism part]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6.raw	Biological	characteristics[organism]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6.raw	Biological	characteristics[sex]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6.raw	Technical	comment[cleavage agent details]	0	1	0	0	1	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6.raw	Technical	comment[dissociation method]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6.raw	Technical	comment[fragment mass tolerance]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6.raw	Technical	comment[instrument]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6.raw	Technical	comment[label]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6.raw	Technical	comment[ms2 mass analyzer]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6.raw	Technical	comment[precursor mass tolerance]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6.raw	Technical	comment[proteomics data acquisition method]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6.raw	Technical	technology type	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6.raw	ExperimentalDesign	characteristics[biological replicate]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6.raw	ExperimentalDesign	comment[fraction identifier]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6.raw	ExperimentalDesign	comment[technical replicate]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6.raw	ExperimentalDesign	factor value[disease]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6.raw	ExperimentalDesign	factor value[experimental design]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LV3-frac2.raw	Biological	characteristics[age]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LV3-frac2.raw	Biological	characteristics[cell type]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LV3-frac2.raw	Biological	characteristics[disease]	1	1	0	1	1	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LV3-frac2.raw	Biological	characteristics[organism part]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LV3-frac2.raw	Biological	characteristics[organism]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LV3-frac2.raw	Biological	characteristics[sex]	1	1	1	0	0	1.000000	1.000000	1.000000
