pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD006675	20160321_QEp4_SoDo_SA_test_SV1.raw	Biological	6	4	3	3	1	0.500000	0.750000	0.600000
PXD006675	20160321_QEp4_SoDo_SA_test_SV1.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD006675	20160321_QEp4_SoDo_SA_test_SV1.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction3.raw	Biological	6	4	3	3	1	0.500000	0.750000	0.600000
PXD006675	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction3.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD006675	20160502_QEp4_SoDo_SA_LC12_RAA2578-8fraction3.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD006675	20160502_QEp4_SoDo_SA_LC12_Tri.raw	Biological	6	4	3	3	1	0.500000	0.750000	0.600000
PXD006675	20160502_QEp4_SoDo_SA_LC12_Tri.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD006675	20160502_QEp4_SoDo_SA_LC12_Tri.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6.raw	Biological	6	5	3	3	2	0.500000	0.600000	0.545455
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LA3-frac6.raw	ExperimentalDesign	5	3	0	5	3	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LV3-frac2.raw	Biological	6	5	3	3	2	0.500000	0.600000	0.545455
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LV3-frac2.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LV3-frac2.raw	ExperimentalDesign	5	3	0	5	3	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LV3-frac3.raw	Biological	6	5	3	3	2	0.500000	0.600000	0.545455
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LV3-frac3.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LV3-frac3.raw	ExperimentalDesign	5	3	0	5	3	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LV3-frac6.raw	Biological	6	5	3	3	2	0.500000	0.600000	0.545455
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LV3-frac6.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_LV3-frac6.raw	ExperimentalDesign	5	3	0	5	3	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_RA3-frac1.raw	Biological	6	5	3	3	2	0.500000	0.600000	0.545455
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_RA3-frac1.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_RA3-frac1.raw	ExperimentalDesign	5	3	0	5	3	0.000000	0.000000	0.000000
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_RA8.raw	Biological	6	5	3	3	2	0.500000	0.600000	0.545455
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_RA8.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD006675	20160721_QEp2_SoDo_SA_LC12-13_RA8.raw	ExperimentalDesign	5	3	1	4	2	0.200000	0.333333	0.250000
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_AV4--frac8.raw	Biological	6	4	3	3	1	0.500000	0.750000	0.600000
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_AV4--frac8.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_AV4--frac8.raw	ExperimentalDesign	5	3	1	4	2	0.200000	0.333333	0.250000
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_CP3-frac4.raw	Biological	6	4	3	3	1	0.500000	0.750000	0.600000
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_CP3-frac4.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_CP3-frac4.raw	ExperimentalDesign	5	3	0	5	3	0.000000	0.000000	0.000000
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_CP4.raw	Biological	6	4	3	3	1	0.500000	0.750000	0.600000
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_CP4.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_CP4.raw	ExperimentalDesign	5	3	0	5	3	0.000000	0.000000	0.000000
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_KFcells-frac1.raw	Biological	6	5	3	3	2	0.500000	0.600000	0.545455
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_KFcells-frac1.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_KFcells-frac1.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_LH3-frac4.raw	Biological	6	4	3	3	1	0.500000	0.750000	0.600000
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_LH3-frac4.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_LH3-frac4.raw	ExperimentalDesign	5	3	0	5	3	0.000000	0.000000	0.000000
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_PA3-frac3.raw	Biological	6	4	3	3	1	0.500000	0.750000	0.600000
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_PA3-frac3.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_PA3-frac3.raw	ExperimentalDesign	5	3	0	5	3	0.000000	0.000000	0.000000
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_PA3-frac4.raw	Biological	6	4	3	3	1	0.500000	0.750000	0.600000
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_PA3-frac4.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_PA3-frac4.raw	ExperimentalDesign	5	3	0	5	3	0.000000	0.000000	0.000000
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_PA4-frac3misslabeled.raw	Biological	6	4	3	3	1	0.500000	0.750000	0.600000
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_PA4-frac3misslabeled.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_PA4-frac3misslabeled.raw	ExperimentalDesign	5	3	0	5	3	0.000000	0.000000	0.000000
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_PVe3.raw	Biological	6	4	3	3	1	0.500000	0.750000	0.600000
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_PVe3.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_PVe3.raw	ExperimentalDesign	5	3	0	5	3	0.000000	0.000000	0.000000
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_SepA8-frac1.raw	Biological	6	4	3	3	1	0.500000	0.750000	0.600000
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_SepA8-frac1.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_SepA8-frac1.raw	ExperimentalDesign	5	3	1	4	2	0.200000	0.333333	0.250000
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_SepA8-frac4.raw	Biological	6	4	3	3	1	0.500000	0.750000	0.600000
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_SepA8-frac4.raw	Technical	8	5	2	6	3	0.250000	0.400000	0.307692
PXD006675	20160802_QEp2_SoDo_SA_LC12-13_SepA8-frac4.raw	ExperimentalDesign	5	3	1	4	2	0.200000	0.333333	0.250000
