"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD012068","","strict","Biological","species","species","Mus musculus","True"
"PXD012068","","strict","ExperimentalDesign","factor_value","factor_value","ATP presence (with, without), TiO2 enrichment (with, without)","True"
"PXD012068","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD012068","","strict","ExperimentalDesign","replicates","replicates","1","True"
"PXD012068","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD012068","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","7 ppm","True"
"PXD012068","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD012068","","strict","Technical","instrument","instrument","Q Exactive Plus","True"
"PXD012068","","strict","Technical","label","label","label free","True"
"PXD012068","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD012068","","strict","Technical","modification","modification","Phospho (STY) | Deamidation (NQ) | Replacement of proton by potassium (D)","True"
"PXD012068","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6.9 ppm","True"
"PXD012068","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
