"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD002619","BiologicalAgent","species","species","Homo sapiens","True"
"PXD002619","BiologicalAgent","tissue","organ","breast","True"
"PXD002619","BiologicalAgent","cell_type","cell_type","cancer cells","True"
"PXD002619","BiologicalAgent","disease_state","disease","breast cancer","True"
"PXD002619","BiologicalAgent","sample_source","material_type","clinical breast cancer samples","True"
"PXD002619","BiologicalAgent","age","age","","False"
"PXD002619","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","breast","True"
"PXD002619","BiologicalAgent","BMI","BMI","","False"
"PXD002619","BiologicalAgent","cell_line","cell_line","HCC1599, MCF7, HCC1937, HCC2218, HMEC","True"
"PXD002619","BiologicalAgent","sex","sex","","False"
"PXD002619","BiologicalAgent","strain","strain","","False"
"PXD002619","BiologicalAgent","material_type","material_type","clinical breast cancer samples","True"
"PXD002619","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD002619","TechnicalAgent","acquisition_method","acquisition_method","","False"
"PXD002619","TechnicalAgent","alkylation_reagent","alkylation_reagent","","False"
"PXD002619","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD002619","TechnicalAgent","cleavage_agent","cleavage_agent","","False"
"PXD002619","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD002619","TechnicalAgent","enrichment_method","enrichment_method","","False"
"PXD002619","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD002619","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD002619","TechnicalAgent","instrument","instrument","Q Exactive","True"
"PXD002619","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD002619","TechnicalAgent","labeling","label","super-SILAC","True"
"PXD002619","TechnicalAgent","reduction_reagent","reduction_reagent","","False"
"PXD002619","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD002619","ExperimentalDesignAgent","biological_replicate","replicates","40 breast cancer samples | 40","True"
"PXD002619","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD002619","ExperimentalDesignAgent","experimental_design","experimental_design","comparison of three breast cancer subtypes (ERPR, Her2, and TN)","True"
"PXD002619","ExperimentalDesignAgent","factor_value","factor_value","breast cancer subtype (ERPR, Her2, TN)","True"
"PXD002619","ExperimentalDesignAgent","number_of_fractions","fractions","6","True"
"PXD002619","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD002619","ExperimentalDesignAgent","number_of_biological_replicates","replicates","40 breast cancer samples | 40","True"
"PXD002619","ExperimentalDesignAgent","number_of_samples","number_of_samples","40","True"
