"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","inference","error_category","issue_summary","corrected_value"
"PXD039035","","strict","Biological","age","8–12-week-old","8–12-week-old","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a numeric age range, which matches the definition of the age field.
SOURCE CHECK: The value is explicitly stated in the ""Mice"" section of the methods (""Female 8–12-week-old mice were used unless otherwise indicated"") and applies to the animals used to generate the BMDCs for the proteomics experiment.
TRUTH CHECK: The value is factually correct as per the text.
COMPLETENESS CHECK: The value is complete as it represents the age of the animals used in the study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD039035","","strict","Biological","cell_type","DCs","DCs","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""DCs"" (dendritic cells) describes a primary cell type, which matches the field definition.
SOURCE CHECK: The value comes from the MS experiment context; the text explicitly states, ""we performed an unbiased mass spectrometry assay in DCs using an in vitro antigen presentation model to generate postsynaptic DCs (psDCs) or nonsynaptic DCs (nsDCs)"".
TRUTH CHECK: The value is factually correct as the proteomics analysis was performed on dendritic cells.
COMPLETENESS CHECK: The full set contains ""DCs"", which covers the biological material analyzed by mass spectrometry in this study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD039035","","strict","Biological","disease","normal","normal","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""normal"" is a valid category for the disease field.
SOURCE CHECK: The study uses healthy C57BL/6 mice and BMDCs to study the biological process of DC licensing; there is no disease state being modeled in the proteomics experiment.
TRUTH CHECK: ""normal"" is a safe default for subjects that are healthy or not part of a disease study.
COMPLETENESS CHECK: The full set consists of this single value, which correctly describes the health status of the samples.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD039035","","strict","Biological","organ","bone marrow","bone marrow","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""bone marrow"" is a valid organ/tissue type.
SOURCE CHECK: The proteomics experiment was performed on psDCs and nsDCs, which the ""Cell culture and psDC generation"" section explicitly states were generated from ""erythrocyte-depleted bone marrows"".
TRUTH CHECK: The value is factually correct as the source material for the cells analyzed by mass spectrometry.
COMPLETENESS CHECK: The full set of extracted values contains only ""bone marrow"", which accurately describes the origin of the biological material used for the MS assay.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD039035","","strict","Biological","sex","female","female","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""female"" is the correct category for the sex field.
SOURCE CHECK: The value is present in the ""Mice"" section of the methods, stating ""Female 8–12-week-old mice were used unless otherwise indicated.""
TRUTH CHECK: The value is factually correct as it describes the mice used in the study.
COMPLETENESS CHECK: The full set contains ""female"", which covers the primary description of the mice used.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD039035","","strict","Biological","species","Mus musculus","Mus musculus","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a scientific name for an organism, which matches the species field definition.
SOURCE CHECK: The paper explicitly mentions ""mouse sequences"" for the database search and describes the use of various mouse strains (e.g., C57BL/6) for the proteomics experiment.
TRUTH CHECK: The experiment was performed using mouse-derived dendritic cells, making ""Mus musculus"" factually correct.
COMPLETENESS CHECK: The full set contains the only species used in the proteomics analysis.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD039035","","strict","ExperimentalDesign","factor_value","DC state (psDCs, nsDCs)","DC state (psDCs, nsDCs)","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value describes the experimental factor (DC state) and its levels (psDCs, nsDCs), which is the correct category for this field.
SOURCE CHECK: The value is explicitly present in the text; the proteomics assay compared ""postsynaptic DCs (psDCs)"" and ""nonsynaptic DCs (nsDCs)"".
TRUTH CHECK: The value is factually correct as the study's primary contrast for the proteomics experiment was between psDCs and nsDCs.
COMPLETENESS CHECK: The full set of extracted values includes the primary experimental contrast and a ""normal"" default; together they cover the experimental design described.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD039035","","strict","ExperimentalDesign","factor_value","normal","DC state (psDCs, nsDCs)","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value ""normal"" is a valid category for a factor_value, often used as a safe default for healthy or control states.
SOURCE CHECK: The value ""normal"" does not appear in the text; the proteomics experiment specifically compares ""psDCs"" (postsynaptic DCs) and ""nsDCs"" (nonsynaptic DCs).
TRUTH CHECK: While ""normal"" is a safe default for disease fields, it is not applicable here because the experimental contrast is between two specific cellular states (psDCs vs nsDCs), neither of which is described as ""normal"" in a way that justifies this extraction.
COMPLETENESS CHECK: The full set includes ""DC state (psDCs, nsDCs)"", which correctly captures the experimental variable; ""normal"" is an extraneous and unsupported addition.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: yes
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD039035","","strict","ExperimentalDesign","fractions","1","1","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a numeric count, which is the correct type for the number of fractions.
SOURCE CHECK: The paper describes the proteomics workflow (FASP digestion, TMT labeling, LC-MS/MS) but does not mention any offline fractionation step.
TRUTH CHECK: Since no fractionation is mentioned, the safe default of ""1"" is correct.
COMPLETENESS CHECK: The value ""1"" correctly represents the lack of fractionation for the samples described.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD039035","","strict","ExperimentalDesign","replicates","1","1","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a numeric count, which is the correct type for the replicates field.
SOURCE CHECK: The paper does not explicitly state the number of biological replicates for the proteomics experiment (the ""unbiased mass spectrometry assay in DCs"").
TRUTH CHECK: According to the field definition, ""1"" is the correct value when no replication is mentioned.
COMPLETENESS CHECK: The full set contains only this value, and since the paper is silent on the specific count for the MS experiment, this is the correct default.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
