pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD068894	Q2_ColID_286_2707_01.raw	Biological	6	2	1	5	1	0.166667	0.500000	0.250000
PXD068894	Q2_ColID_286_2707_01.raw	Technical	8	3	1	7	2	0.125000	0.333333	0.181818
PXD068894	Q2_ColID_286_2707_01.raw	ExperimentalDesign	5	6	2	3	4	0.400000	0.333333	0.363636
PXD068894	Q2_ColID_286_2707_02_1.raw	Biological	6	2	1	5	1	0.166667	0.500000	0.250000
PXD068894	Q2_ColID_286_2707_02_1.raw	Technical	8	3	1	7	2	0.125000	0.333333	0.181818
PXD068894	Q2_ColID_286_2707_02_1.raw	ExperimentalDesign	5	4	2	3	2	0.400000	0.500000	0.444444
PXD068894	Q2_ColID_286_2707_03_1.raw	Biological	6	2	1	5	1	0.166667	0.500000	0.250000
PXD068894	Q2_ColID_286_2707_03_1.raw	Technical	8	3	1	7	2	0.125000	0.333333	0.181818
PXD068894	Q2_ColID_286_2707_03_1.raw	ExperimentalDesign	5	3	1	4	2	0.200000	0.333333	0.250000
PXD068894	Q2_ColID_286_2707_04_1.raw	Biological	6	2	1	5	1	0.166667	0.500000	0.250000
PXD068894	Q2_ColID_286_2707_04_1.raw	Technical	8	3	1	7	2	0.125000	0.333333	0.181818
PXD068894	Q2_ColID_286_2707_04_1.raw	ExperimentalDesign	5	3	2	3	1	0.400000	0.666667	0.500000
PXD068894	Q2_ColID_337_projID_2840_01.raw	Biological	6	2	1	5	1	0.166667	0.500000	0.250000
PXD068894	Q2_ColID_337_projID_2840_01.raw	Technical	8	3	1	7	2	0.125000	0.333333	0.181818
PXD068894	Q2_ColID_337_projID_2840_01.raw	ExperimentalDesign	5	5	2	3	3	0.400000	0.400000	0.400000
PXD068894	Q2_ColID_337_projID_2840_02.raw	Biological	6	2	1	5	1	0.166667	0.500000	0.250000
PXD068894	Q2_ColID_337_projID_2840_02.raw	Technical	8	3	1	7	2	0.125000	0.333333	0.181818
PXD068894	Q2_ColID_337_projID_2840_02.raw	ExperimentalDesign	5	6	2	3	4	0.400000	0.333333	0.363636
