sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state	source records
1	PXD050745-Sample-1	source_name	source name	PXD050745-Sample-1	derived								legacy_derivation	derived	[]
1	PXD050745-Sample-1	organism	characteristics[organism]	Capra hircus	biological_agent	Tandem mass spectra were searched against the goat SwissProt database concatenated with reverse decoy database.	AGREE	1.0	high	False	False		source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": ""Capra hircus"", ""metadata"": {""source_field"": ""species""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""Capra hircus""}]"
1	PXD050745-Sample-1	organism_part	characteristics[organism part]	mammary	biological_agent	For the preparation of primary mammary organoids, mammary tissue (parenchymal area, about 5 g) was obtained from female Saanen dairy goats aged 8 to 10 months (virgin).	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""tissue""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""mammary""}]"
1	PXD050745-Sample-1	disease	characteristics[disease]	normal	biological_agent		LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""disease_state""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""normal""}]"
1	PXD050745-Sample-1	cell_type	characteristics[cell type]	mammary epithelial	biological_agent	Isolation of goat primary mammary epithelial organoids	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""cell_type""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""mammary epithelial""}]"
1	PXD050745-Sample-1	sex	characteristics[sex]	female	biological_agent	mammary tissue (parenchymal area, about 5 g) was obtained from female Saanen dairy goats aged 8 to 10 months (virgin).	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""sex""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""female""}]"
1	PXD050745-Sample-1	age	characteristics[age]	8 to 10 months	biological_agent	mammary tissue (parenchymal area, about 5 g) was obtained from female Saanen dairy goats aged 8 to 10 months (virgin).	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_field"": ""age""}, ""scope"": ""sample"", ""source"": ""biological_agent"", ""value"": ""8 to 10 months""}]"
1	PXD050745-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived	[]
1	PXD050745-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived	[]
1	PXD050745-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-independent acquisition;AC=PRIDE:0000450	runassessor								source_precedence:runassessor	derived	"[{""cv_accession"": null, ""cv_name"": null, ""metadata"": {""source_path"": ""runAssessor.files.PXD050745/RF014DI_LM.mzML.spectra_stats.acquisition_type""}, ""scope"": ""assay"", ""source"": ""runassessor"", ""value"": ""DIA""}]"
