"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD007160","","strict","Biological","disease","disease","controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd","True"
"PXD007160","","strict","Biological","organ","organ","frontal cortex, anterior cingulate gyrus","True"
"PXD007160","","strict","Biological","species","species","Homo sapiens","True"
"PXD007160","","strict","ExperimentalDesign","factor_value","factor_value","disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus) | controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd","True"
"PXD007160","","strict","ExperimentalDesign","fractions","fractions","21","True"
"PXD007160","","strict","ExperimentalDesign","replicates","replicates","80","True"
"PXD007160","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD007160","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD007160","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD007160","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD007160","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","-0.353487 ppm","True"
"PXD007160","","strict","Technical","fragmentation","fragmentation","collision-induced dissociation","True"
"PXD007160","","strict","Technical","instrument","instrument","Orbitrap Fusion","True"
"PXD007160","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD007160","","strict","Technical","modification","modification","Carbamidomethyl (C) | TMT6plex (K) | Oxidation (M) | Deamidation (NQ)","True"
"PXD007160","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6.1 ppm","True"
"PXD007160","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
