"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD024054","","strict","Biological","cell_line","cell_line","HeLa","True"
"PXD024054","","strict","Biological","cell_type","cell_type","epithelial cell","True"
"PXD024054","","strict","Biological","disease","disease","cervical adenocarcinoma","True"
"PXD024054","","strict","Biological","organ","organ","cervix","True"
"PXD024054","","strict","Biological","sex","sex","female","True"
"PXD024054","","strict","Biological","species","species","Homo sapiens","True"
"PXD024054","","strict","ExperimentalDesign","factor_value","factor_value","treatment (control, MitoBloCK-6, CCCP, ISRIB, MG-132) | cervical adenocarcinoma","True"
"PXD024054","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD024054","","strict","Technical","alkylation_reagent","alkylation_reagent","chloroacetamide","True"
"PXD024054","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD024054","","strict","Technical","instrument","instrument","Q Exactive HF, Orbitrap Fusion Lumos Tribrid Mass Spectrometer","True"
"PXD024054","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD024054","","strict","Technical","modification","modification","monohydroxylated residue | acetylated residue | iodoacetamide derivatized residue | Iodoacetamide derivative (CDEHKMSTUY,N-term) | Replacement of 3 protons by iron (DE,C-term) | Oxidation or Hydroxylation (CDEFHIKLMNPQRSTUVWY,C-term)","True"
"PXD024054","","strict","Technical","reduction_reagent","reduction_reagent","tris(2-carboxyethyl)phosphine","True"
