"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD020190","","strict","Biological","cell_line","cell_line","EATRO1125.T7T, Δpepck","True"
"PXD020190","","strict","Biological","cell_type","cell_type","trypanosomes","True"
"PXD020190","","strict","Biological","species","species","Trypanosoma brucei","True"
"PXD020190","","strict","ExperimentalDesign","factor_value","factor_value","genotype (parental, PEPCK null)","True"
"PXD020190","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD020190","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD020190","","strict","Technical","instrument","instrument","Q Exactive, Thermo Scientific linear trap quadrupole (LTQ) Orbitrap Velos","True"
"PXD020190","","strict","Technical","label","label","label free","True"
"PXD020190","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD020190","","strict","Technical","modification","modification","monohydroxylated residue | acetylated residue | iodoacetamide derivatized residue | deamidated residue | Iodoacetamide derivative (CDEHKMSTUY,N-term) | Formylation (KST,N-term) | Oxidation or Hydroxylation (CDEFHIKLMNPQRSTUVWY,C-term) | Iodoacetamide derivative | Formylation | Oxidation or Hydroxylation","True"
