"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD044788","","strict","Biological","species","species","Saccharomycopsis capsularis, Saccharomycopsis fermentans","True"
"PXD044788","","strict","ExperimentalDesign","factor_value","factor_value","species (S. capsularis, S. fermentans), condition (vegetative, sporulating)","True"
"PXD044788","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD044788","","strict","ExperimentalDesign","replicates","replicates","4","True"
"PXD044788","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD044788","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD044788","","strict","Technical","alkylation_reagent","alkylation_reagent","chloroacetamide","True"
"PXD044788","","strict","Technical","cleavage_agent","cleavage_agent","Lys-C","True"
"PXD044788","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","14 ppm","True"
"PXD044788","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD044788","","strict","Technical","instrument","instrument","Q Exactive","True"
"PXD044788","","strict","Technical","label","label","label free","True"
"PXD044788","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD044788","","strict","Technical","modification","modification","Carbamidomethyl (C) | Oxidation (M) | Deamidation (NQ) | Acetaldehyde +26 (H) | not applicable","True"
"PXD044788","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","7.9 ppm","True"
"PXD044788","","strict","Technical","reduction_reagent","reduction_reagent","tris(2-carboxyethyl)phosphine","True"
