"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD032931","BiologicalAgent","species","species","Escherichia coli","True"
"PXD032931","BiologicalAgent","tissue","organ","","False"
"PXD032931","BiologicalAgent","cell_type","cell_type","","False"
"PXD032931","BiologicalAgent","disease_state","disease","","False"
"PXD032931","BiologicalAgent","sample_source","material_type","recombinant PrkA","True"
"PXD032931","BiologicalAgent","age","age","","False"
"PXD032931","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD032931","BiologicalAgent","BMI","BMI","","False"
"PXD032931","BiologicalAgent","cell_line","cell_line","","False"
"PXD032931","BiologicalAgent","sex","sex","","False"
"PXD032931","BiologicalAgent","strain","strain","168","True"
"PXD032931","BiologicalAgent","material_type","material_type","recombinant PrkA","True"
"PXD032931","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD032931","TechnicalAgent","acquisition_method","acquisition_method","","False"
"PXD032931","TechnicalAgent","alkylation_reagent","alkylation_reagent","","False"
"PXD032931","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD032931","TechnicalAgent","cleavage_agent","cleavage_agent","","False"
"PXD032931","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD032931","TechnicalAgent","enrichment_method","enrichment_method","","False"
"PXD032931","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD032931","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD032931","TechnicalAgent","instrument","instrument","Q Exactive Plus","True"
"PXD032931","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD032931","TechnicalAgent","labeling","label","label-free","True"
"PXD032931","TechnicalAgent","reduction_reagent","reduction_reagent","","False"
"PXD032931","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD032931","ExperimentalDesignAgent","biological_replicate","replicates","recombinant PrkA protein variants (WT, T217E, S219E) | 3","True"
"PXD032931","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD032931","ExperimentalDesignAgent","experimental_design","experimental_design","","False"
"PXD032931","ExperimentalDesignAgent","factor_value","factor_value","protein variant (WT, T217E, S219E)","True"
"PXD032931","ExperimentalDesignAgent","number_of_fractions","fractions","1","True"
"PXD032931","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD032931","ExperimentalDesignAgent","number_of_biological_replicates","replicates","recombinant PrkA protein variants (WT, T217E, S219E) | 3","True"
"PXD032931","ExperimentalDesignAgent","number_of_samples","number_of_samples","3","True"
