"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD021662","","strict","Biological","cell_type","cell_type","yeast","True"
"PXD021662","","strict","Biological","disease","disease","normal","True"
"PXD021662","","strict","Biological","organ","organ","mitochondria","True"
"PXD021662","","strict","Biological","species","species","Saccharomyces cerevisiae","True"
"PXD021662","","strict","ExperimentalDesign","factor_value","factor_value","strain/tag (erv1-12-HISPC vs WT, pAIM32-FLAG vs Vec) | normal","True"
"PXD021662","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD021662","","strict","ExperimentalDesign","replicates","replicates","1","True"
"PXD021662","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD021662","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD021662","","strict","Technical","cleavage_agent","cleavage_agent","Lys-C","True"
"PXD021662","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","15 ppm","True"
"PXD021662","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD021662","","strict","Technical","instrument","instrument","Orbitrap Fusion Lumos","True"
"PXD021662","","strict","Technical","label","label","label free","True"
"PXD021662","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD021662","","strict","Technical","modification","modification","Deamidation (NQ) | Carbamidomethyl (C) | Carbamyl (K)","True"
"PXD021662","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","15 ppm","True"
