pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD007555	K1.1QEXI16153.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K1.1QEXI16153.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K1.1QEXI16153.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K1.2QEXI16195.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K1.2QEXI16195.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K1.2QEXI16195.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K1.3QEXI16203.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K1.3QEXI16203.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K1.3QEXI16203.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K13.1QEXI16187.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K13.1QEXI16187.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K13.1QEXI16187.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K13.2QEXI16201.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K13.2QEXI16201.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K13.2QEXI16201.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K13.3QEXI16225.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K13.3QEXI16225.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K13.3QEXI16225.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K14.1QEXI16209.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K14.1QEXI16209.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K14.1QEXI16209.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K14.2QEXI16161.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K14.2QEXI16161.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K14.2QEXI16161.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K14.3QEXI16175.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K14.3QEXI16175.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K14.3QEXI16175.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K2.1QEXI16159.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K2.1QEXI16159.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K2.1QEXI16159.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K2.2QEXI16173.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K2.2QEXI16173.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K2.2QEXI16173.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K2.3QEXI16191.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K2.3QEXI16191.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K2.3QEXI16191.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K26.1QEXI16171.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K26.1QEXI16171.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K26.1QEXI16171.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K26.2QEXI16223.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K26.2QEXI16223.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K26.2QEXI16223.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K26.3QEXI16197.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K26.3QEXI16197.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K26.3QEXI16197.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K33.1QEXI16215.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K33.1QEXI16215.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K33.1QEXI16215.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K33.2QEXI16189.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K33.2QEXI16189.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K33.2QEXI16189.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K33.3QEXI16157.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K33.3QEXI16157.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K33.3QEXI16157.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K36.1QEXI16221.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K36.1QEXI16221.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K36.1QEXI16221.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K36.2QEXI16167.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K36.2QEXI16167.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K36.2QEXI16167.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K36.3QEXI16185.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K36.3QEXI16185.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K36.3QEXI16185.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K38.1QEXI16199.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K38.1QEXI16199.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K38.1QEXI16199.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K38.2QEXI16211.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K38.2QEXI16211.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K38.2QEXI16211.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K38.3QEXI16219.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K38.3QEXI16219.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K38.3QEXI16219.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K39.1QEXI16181.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K39.1QEXI16181.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K39.1QEXI16181.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K39.2QEXI16229.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K39.2QEXI16229.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K39.2QEXI16229.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K39.3QEXI16213.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K39.3QEXI16213.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K39.3QEXI16213.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K40.1QEXI16227.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K40.1QEXI16227.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K40.1QEXI16227.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K40.2QEXI16217.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K40.2QEXI16217.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K40.2QEXI16217.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K40.3QEXI16167.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K40.3QEXI16167.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K40.3QEXI16167.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K5.1QEXI16165.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K5.1QEXI16165.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K5.1QEXI16165.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K5.2QEXI16155.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K5.2QEXI16155.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K5.2QEXI16155.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K5.3QEXI16231.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K5.3QEXI16231.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K5.3QEXI16231.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K8.1QEXI16193.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K8.1QEXI16193.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K8.1QEXI16193.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K8.2QEXI16183.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K8.2QEXI16183.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K8.2QEXI16183.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
PXD007555	K8.3QEXI16163.raw	Biological	5	5	2	3	3	0.400000	0.400000	0.400000
PXD007555	K8.3QEXI16163.raw	Technical	7	9	3	4	6	0.428571	0.333333	0.375000
PXD007555	K8.3QEXI16163.raw	ExperimentalDesign	5	1	1	4	0	0.200000	1.000000	0.333333
