"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD030715","BiologicalAgent","species","species","Homo sapiens","True"
"PXD030715","BiologicalAgent","tissue","organ","brain","True"
"PXD030715","BiologicalAgent","cell_type","cell_type","GBM cells","True"
"PXD030715","BiologicalAgent","disease_state","disease","glioblastoma","True"
"PXD030715","BiologicalAgent","sample_source","material_type","cell line","True"
"PXD030715","BiologicalAgent","age","age","","False"
"PXD030715","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD030715","BiologicalAgent","BMI","BMI","","False"
"PXD030715","BiologicalAgent","cell_line","cell_line","Trp53/Pten−/−","True"
"PXD030715","BiologicalAgent","sex","sex","","False"
"PXD030715","BiologicalAgent","strain","strain","","False"
"PXD030715","BiologicalAgent","material_type","material_type","cell line","True"
"PXD030715","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD030715","TechnicalAgent","acquisition_method","acquisition_method","DDA","True"
"PXD030715","TechnicalAgent","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD030715","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD030715","TechnicalAgent","cleavage_agent","cleavage_agent","trypsin","True"
"PXD030715","TechnicalAgent","collision_energy","collision_energy","nCE: 33%","True"
"PXD030715","TechnicalAgent","enrichment_method","enrichment_method","phospohotyrosine immunoprecipitation (IP) followed by immobilized metal affinity chromatography (IMAC)","True"
"PXD030715","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD030715","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD030715","TechnicalAgent","instrument","instrument","Q Exactive Plus","True"
"PXD030715","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD030715","TechnicalAgent","labeling","label","TMT 10-plex","True"
"PXD030715","TechnicalAgent","reduction_reagent","reduction_reagent","dithiothreitol","True"
"PXD030715","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD030715","ExperimentalDesignAgent","biological_replicate","replicates","","False"
"PXD030715","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD030715","ExperimentalDesignAgent","experimental_design","experimental_design","vehicle vs ispinesib (6 h and 3 weeks) treatment comparison","True"
"PXD030715","ExperimentalDesignAgent","factor_value","factor_value","treatment (vehicle, ispinesib 6 h, ispinesib 3 weeks)","True"
"PXD030715","ExperimentalDesignAgent","number_of_fractions","fractions","1","True"
"PXD030715","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD030715","ExperimentalDesignAgent","number_of_biological_replicates","replicates","","False"
"PXD030715","ExperimentalDesignAgent","number_of_samples","number_of_samples","","False"
