"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD052900","","strict","Biological","disease","disease","normal","True"
"PXD052900","","strict","Biological","organ","organ","midgut","True"
"PXD052900","","strict","Biological","species","species","L. noctiluca","True"
"PXD052900","","strict","ExperimentalDesign","factor_value","factor_value","species (Lampyris noctiluca) | normal","True"
"PXD052900","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD052900","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD052900","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD052900","","strict","Technical","instrument","instrument","Q Exactive Plus, Bruker ultrafleXtreme TOF/TOF","True"
"PXD052900","","strict","Technical","label","label","label free","True"
"PXD052900","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD052900","","strict","Technical","modification","modification","monohydroxylated residue | formylated residue | acetylated residue | amidated residue | iodoacetic acid derivatized residue | iodoacetamide derivatized residue | Iodoacetamide derivative (CDEHKMSTUY,N-term) | Loss of arginine due to transpeptidation (C-term) | Iodoacetamide derivative | Loss of arginine due to transpeptidation","True"
"PXD052900","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
