"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD030937","","strict","Biological","cell_line","cell_line","293A","True"
"PXD030937","","strict","Biological","disease","disease","normal, alzheimer's disease, tauopathy","True"
"PXD030937","","strict","Biological","organ","organ","kidney","True"
"PXD030937","","strict","Biological","species","species","Homo sapiens","True"
"PXD030937","","strict","ExperimentalDesign","factor_value","factor_value","CBP-WT (absence, presence) | normal, alzheimer's disease, tauopathy","True"
"PXD030937","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD030937","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD030937","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD030937","","strict","Technical","instrument","instrument","Q Exactive HF","True"
"PXD030937","","strict","Technical","label","label","label free","True"
"PXD030937","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD030937","","strict","Technical","modification","modification","monohydroxylated residue | phosphorylated residue | acetylated residue | iodoacetamide derivatized residue | Deamidation | Iodoacetamide derivative | Deamidation (NQR) | Iodoacetamide derivative (CDEHKMSTUY,N-term)","True"
