"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD002870","","strict","Biological","age","age","9–12 weeks","True"
"PXD002870","","strict","Biological","disease","disease","hypertrophic, normal","True"
"PXD002870","","strict","Biological","organ","organ","heart","True"
"PXD002870","","strict","Biological","sex","sex","male","True"
"PXD002870","","strict","Biological","species","species","Mus musculus","True"
"PXD002870","","strict","ExperimentalDesign","factor_value","factor_value","condition (healthy, hypertrophic), strain (A/J, BALB/cJ, C57BL/6J, CE/J, DBA/2J, FVB/NJ) | hypertrophic, normal","True"
"PXD002870","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD002870","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD002870","","strict","Technical","fragmentation","fragmentation","collision-induced dissociation","True"
"PXD002870","","strict","Technical","instrument","instrument","Orbitrap Elite","True"
"PXD002870","","strict","Technical","label","label","label free","True"
"PXD002870","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD002870","","strict","Technical","modification","modification","iodoacetamide derivatized residue","True"
"PXD002870","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
