"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD065314","","strict","Biological","cell_line","cell_line","Sf21","True"
"PXD065314","","strict","Biological","cell_type","cell_type","insect cells","True"
"PXD065314","","strict","Biological","species","species","Escherichia coli, Spodoptera frugiperda","True"
"PXD065314","","strict","ExperimentalDesign","factor_value","factor_value","nucleotide (ATP, ADP)","True"
"PXD065314","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD065314","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD065314","","strict","Technical","instrument","instrument","Orbitrap Fusion Lumos, Q-TOF Premier MS","True"
"PXD065314","","strict","Technical","label","label","label free","True"
"PXD065314","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD065314","","strict","Technical","modification","modification","phosphorylated residue | acetylated residue","True"
"PXD065314","","strict","Technical","reduction_reagent","reduction_reagent","tris(2-carboxyethyl)phosphine","True"
