"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD018830","","strict","Biological","cell_type","cell_type","tumor cells","True"
"PXD018830","","strict","Biological","disease","disease","breast cancer","True"
"PXD018830","","strict","Biological","organ","organ","breast","True"
"PXD018830","","strict","Biological","sex","sex","female","True"
"PXD018830","","strict","Biological","species","species","Homo sapiens","True"
"PXD018830","","strict","ExperimentalDesign","factor_value","factor_value","ER status (positive, negative), mammographic appearance (spiculated, nonspiculated) | breast cancer","True"
"PXD018830","","strict","ExperimentalDesign","fractions","fractions","6","True"
"PXD018830","","strict","ExperimentalDesign","replicates","replicates","45","True"
"PXD018830","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD018830","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD018830","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","10 ppm","True"
"PXD018830","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD018830","","strict","Technical","instrument","instrument","Q Exactive Plus, Q-Exactive HF-X","True"
"PXD018830","","strict","Technical","label","label","label free","True"
"PXD018830","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD018830","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","4.5 ppm","True"
