"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD016311","","strict","Biological","age","age","3-year-old","True"
"PXD016311","","strict","Biological","disease","disease","canine onchocercosis, healthy","True"
"PXD016311","","strict","Biological","sex","sex","female","True"
"PXD016311","","strict","Biological","species","species","Onchocerca lupi","True"
"PXD016311","","strict","ExperimentalDesign","factor_value","factor_value","gel band (molecular weight) | canine onchocercosis, healthy","True"
"PXD016311","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD016311","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD016311","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD016311","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD016311","","strict","Technical","instrument","instrument","Q Exactive HF","True"
"PXD016311","","strict","Technical","label","label","label free","True"
"PXD016311","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD016311","","strict","Technical","modification","modification","monohydroxylated residue | acetylated residue | iodoacetamide derivatized residue | Iodoacetamide derivative (CDEHKMSTUY,N-term) | Replacement of 3 protons by iron (DE,C-term) | Oxidation or Hydroxylation (CDEFHIKLMNPQRSTUVWY,C-term)","True"
"PXD016311","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
