"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD000534","","strict","Biological","age","age","28-81, 42-78, 31-78","True"
"PXD000534","","strict","Biological","disease","disease","cholangiocellular carcinoma","True"
"PXD000534","","strict","Biological","organ","organ","liver","True"
"PXD000534","","strict","Biological","species","species","Homo sapiens","True"
"PXD000534","","strict","ExperimentalDesign","factor_value","factor_value","tissue type (CCC tumor tissue, non-tumorous liver tissue) | cholangiocellular carcinoma","True"
"PXD000534","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD000534","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD000534","","strict","Technical","fragmentation","fragmentation","collision-induced dissociation","True"
"PXD000534","","strict","Technical","instrument","instrument","LTQ Orbitrap Elite, UltraFlex II","True"
"PXD000534","","strict","Technical","label","label","label free","True"
"PXD000534","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD000534","","strict","Technical","modification","modification","oxidation | S-carboxamidoethyl-L-cysteine","True"
