"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD002087","Biological","disease","disease","cancer, normal","True"
"PXD002087","Biological","organ","organ","colon, rectum","True"
"PXD002087","Biological","species","species","homo sapiens","True"
"PXD002087","ExperimentalDesign","factor_value","factor_value","tumor type (colon, rectal) | cancer, normal","True"
"PXD002087","ExperimentalDesign","fractions","fractions","15","True"
"PXD002087","ExperimentalDesign","replicates","replicates","1","True"
"PXD002087","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD002087","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD002087","Technical","fragment_mass_tolerance","fragment_mass_tolerance","-0.285667 ppm","True"
"PXD002087","Technical","fragmentation","fragmentation","collision-induced dissociation","True"
"PXD002087","Technical","instrument","instrument","LTQ Orbitrap Velos","True"
"PXD002087","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD002087","Technical","precursor_mass_tolerance","precursor_mass_tolerance","7 ppm","True"
