"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD041782","","strict","Biological","cell_line","cell_line","H1299, HCC827","True"
"PXD041782","","strict","Biological","cell_type","cell_type","epithelial cell","True"
"PXD041782","","strict","Biological","disease","disease","non-small cell lung cancer","True"
"PXD041782","","strict","Biological","organ","organ","lung","True"
"PXD041782","","strict","Biological","species","species","Homo sapiens","True"
"PXD041782","","strict","ExperimentalDesign","factor_value","factor_value","CRTAC1 expression (overexpressing, vector control), treatment (cisplatin, none) | non-small cell lung cancer","True"
"PXD041782","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD041782","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD041782","","strict","Technical","instrument","instrument","Orbitrap Exploris 480","True"
"PXD041782","","strict","Technical","label","label","iTRAQ114 | iTRAQ115 | iTRAQ116 | iTRAQ117","True"
"PXD041782","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD041782","","strict","Technical","modification","modification","Lysine oxidation to aminoadipic semialdehyde (K) | Deamidation (NQR) | Iodoacetamide derivative (CDEHKMSTUY,N-term)","True"
