"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","repository_origin","inference","error_category","issue_summary","corrected_value"
"PXD020187","","strict","Biological","age","38–40 weeks","38–40 weeks","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a time point/age (gestational age), which matches the definition of the age field.
SOURCE CHECK: The value is explicitly stated in the methods section (""HUCs were obtained from end term gestations (38–40 weeks)"") and refers to the source material (human umbilical cords) from which the MS samples (hUAs) were derived.
TRUTH CHECK: The value is factually correct as per the paper text.
COMPLETENESS CHECK: The value accurately represents the age/gestational stage of the donors for the samples analyzed.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD020187","","strict","Biological","disease","normal","normal","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""normal"" is a valid category for the disease field.
SOURCE CHECK: The paper describes the use of human umbilical arteries from end-term gestations without mentioning any disease or pathology; therefore, the ""normal"" safe default applies.
TRUTH CHECK: The value is factually correct as the study focuses on native and decellularized hUAs from healthy pregnancies.
COMPLETENESS CHECK: The full set of extracted values is complete as there are no disease states described in the study.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD020187","","strict","Biological","organ","umbilical arteries","umbilical arteries","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""umbilical arteries"" describes a tissue/organ of origin, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the text; the proteomics analysis (LC-MS) was performed on native and decellularized human umbilical arteries (hUAs).
TRUTH CHECK: The value is factually correct as the biological material analyzed by mass spectrometry was the human umbilical artery.
COMPLETENESS CHECK: The full set of extracted values contains only this value, which exhaustively covers the organ of origin for the MS samples described in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD020187","","strict","Biological","species","Homo sapiens","Homo sapiens","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a scientific name for a species, which matches the field definition.
SOURCE CHECK: The paper explicitly mentions ""human umbilical arteries (hUAs)"" and the use of the ""Uniprot database (Homo sapiens)"" for protein identification.
TRUTH CHECK: The source material is human umbilical arteries, making ""Homo sapiens"" correct.
COMPLETENESS CHECK: The full set contains the only species involved in the study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD020187","","strict","ExperimentalDesign","factor_value","normal","normal","medium","False","","True","False","False","False","","","incomplete","TYPE CHECK: The candidate value ""normal"" is a valid representation of a characteristic (e.g., disease state) used as an experimental factor.
SOURCE CHECK: The paper mentions that hUCs were obtained from ""normal or caesarian delivery,"" but this refers to the delivery method, not the health status of the samples. However, the ""disease"" field rules allow ""normal""/""healthy"" as safe defaults when subjects are not part of a disease study.
TRUTH CHECK: The study compares ""native"" and ""decellularized"" human umbilical arteries; there is no mention of a disease state, making the safe default ""normal"" (representing a healthy/disease-free state) factually acceptable.
COMPLETENESS CHECK: The full set of extracted values only contains ""normal"", but the primary experimental contrast described in the paper is ""native"" vs ""decellularized"".

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: medium
CORRECTED_VALUE: native, decellularized","native, decellularized"
"PXD020187","","strict","Technical","acquisition_method","data-dependent acquisition","data-dependent acquisition","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a valid MS acquisition scheme.
SOURCE CHECK: The paper describes a ""Top 10 precursor ions"" approach in section 2.11, which is the defining characteristic of data-dependent acquisition (DDA).
TRUTH CHECK: The description ""Top 10 precursor ions... were subjected in a higher-energy collisional dissociation (HCD) fragmentation"" explicitly describes a DDA workflow.
COMPLETENESS CHECK: The full set contains the only acquisition method used in the study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD020187","","strict","Technical","alkylation_reagent","iodoacetamide","iodoacetamide","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""iodoacetamide"" is a chemical reagent used for cysteine alkylation, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the methods section (2.10) in the context of the proteomics sample preparation (""Protein alkylation was performed with 0.05 M iodoacetamide"").
TRUTH CHECK: The value is factually correct as stated in the paper.
COMPLETENESS CHECK: The full set of extracted values contains the only alkylation reagent mentioned in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD020187","","strict","Technical","cleavage_agent","Trypsin","Trypsin","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a protease, which matches the definition of a cleavage agent.
SOURCE CHECK: The value is explicitly mentioned in the methods section (2.10) under ""HUAs Preparation for Proteomic Analysis"" (""Finally, trypsinization of proteins..."").
TRUTH CHECK: The paper states that trypsin was used for the digestion of proteins.
COMPLETENESS CHECK: Only one cleavage agent is mentioned in the text, so the extraction is complete.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD020187","","strict","Technical","fragmentation","beam-type collision-induced dissociation","","low","False","","False","False","False","True","runassessor","","runassessor_only","TYPE CHECK: The candidate value describes a fragmentation method, which is the correct category for this field.
SOURCE CHECK: The paper explicitly mentions ""higher-energy collisional dissociation (HCD)"" in section 2.11, but it does not mention ""beam-type collision-induced dissociation"".
TRUTH CHECK: While HCD is a form of beam-type CID, the specific phrase ""beam-type collision-induced dissociation"" is not in the text; the paper explicitly uses ""higher-energy collisional dissociation (HCD)"".
COMPLETENESS CHECK: The full set contains only this value, which is a synonym/description rather than the term used in the paper.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: yes
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: HCD","HCD"
"PXD020187","","strict","Technical","instrument","Orbitrap Elite","Orbitrap Elite","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a mass spectrometer model, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""LC-MS/MS of hUAS"" section as the instrument used for the proteomics analysis.
TRUTH CHECK: The paper states the use of a ""high resolution nano-ESI Orbitrap-Elite mass spectrometer (Thermo Scientific)"".
COMPLETENESS CHECK: This is the only mass spectrometer mentioned for the proteomics experiment, so the extraction is complete.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD020187","","strict","Technical","label","label free","label free","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""label free"" belongs to the category of labeling methods.
SOURCE CHECK: The paper does not mention any isobaric (TMT, iTRAQ), metabolic (SILAC), or chemical (dimethyl) labeling; therefore, ""label-free"" is a safe default.
TRUTH CHECK: The value is factually correct as no labeling reagents or methods are described in the proteomics workflow.
COMPLETENESS CHECK: The full set contains only this value, which accurately reflects the labeling status of the experiment.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD020187","","strict","Technical","mass_analyzer","Orbitrap","Orbitrap","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""Orbitrap"" is a valid mass analyzer type.
SOURCE CHECK: The value is explicitly mentioned in the text (""Orbitrap-Elite mass spectrometer"") in the context of the LC-MS/MS analysis.
TRUTH CHECK: The value is factually correct as the instrument used was an Orbitrap-Elite.
COMPLETENESS CHECK: The full set of extracted values contains the only mass analyzer mentioned in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
