"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD000651","Biological","disease","disease","normal","True"
"PXD000651","Biological","organ","organ","cerebrospinal fluid, plasma","True"
"PXD000651","Biological","species","species","homo sapiens","True"
"PXD000651","ExperimentalDesign","factor_value","factor_value","biofluid (CSF, plasma); fractionation strategy (SDS-PAGE, MM RP-AX, glycopeptide capture) | normal","True"
"PXD000651","ExperimentalDesign","fractions","fractions","142","True"
"PXD000651","ExperimentalDesign","replicates","replicates","1","True"
"PXD000651","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD000651","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD000651","Technical","fragment_mass_tolerance","fragment_mass_tolerance","-0.488816 ppm","True"
"PXD000651","Technical","fragmentation","fragmentation","collision-induced dissociation","True"
"PXD000651","Technical","instrument","instrument","Orbitrap Velos Pro","True"
"PXD000651","Technical","label","label","TMTpro126C","True"
"PXD000651","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD000651","Technical","precursor_mass_tolerance","precursor_mass_tolerance","3951 ppm","True"
