"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD002088","","strict","Biological","disease","disease","colon cancer, rectal cancer","True"
"PXD002088","","strict","Biological","organ","organ","colon, rectum","True"
"PXD002088","","strict","Biological","species","species","Homo sapiens","True"
"PXD002088","","strict","ExperimentalDesign","factor_value","factor_value","tissue type (colon tumor, rectal tumor, normal colon biopsy) | colon cancer, rectal cancer","True"
"PXD002088","","strict","ExperimentalDesign","fractions","fractions","15","True"
"PXD002088","","strict","ExperimentalDesign","replicates","replicates","1","True"
"PXD002088","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD002088","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD002088","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD002088","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD002088","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","-0.497446 ppm","True"
"PXD002088","","strict","Technical","fragmentation","fragmentation","collision-induced dissociation","True"
"PXD002088","","strict","Technical","instrument","instrument","LTQ Orbitrap Velos","True"
"PXD002088","","strict","Technical","label","label","label free","True"
"PXD002088","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD002088","","strict","Technical","modification","modification","Carbamidomethyl (C)","True"
"PXD002088","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","7.1 ppm","True"
