sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD001819-Sample-1	source_name	source name	PXD001819-Sample-1	derived								legacy_derivation	derived
1	PXD001819-Sample-1	organism	characteristics[organism]	Saccharomyces cerevisiae	biological_agent	It is based on the LC-MS analysis of samples composed of a fixed background of yeast lysate	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD001819-Sample-1	organism_part	characteristics[organism part]	cell culture	pride								source_precedence:pride	derived
1	PXD001819-Sample-1	cell_type	characteristics[cell type]	cell	biological_agent	A yeast cell lysate was prepared in 8 M urea/0.1 M ammonium bicarbonate buffer	LLM_ONLY	0.5					source_precedence:biological_agent	derived
1	PXD001819-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD001819-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD001819-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
1	PXD001819-Sample-1	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
1	PXD001819-Sample-1	instrument	comment[instrument]	NT=LTQ Orbitrap Velos;AC=MS:1001742	runassessor				high	False	False		source_precedence:runassessor	derived
1	PXD001819-Sample-1	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived
1	PXD001819-Sample-1	dissociation	comment[dissociation method]	NT=collision-induced dissociation;AC=MS:1000133	runassessor								source_precedence:runassessor	derived
1	PXD001819-Sample-1	factor_value	factor value[experimental design]	UPS1 spike level (0.05, 0.125, 0.250, 0.5, 2.5, 5, 12.5, 25, 50 fmol/µg)	experimental_design_agent	9 different spiked levels of UPS1 (respectively 0.05–0.125–0.250–0.5–2.5–5–12.5–25–50 fmol of UPS1/µg of yeast lysate)	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
