"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD025776","","strict","Biological","cell_line","cell_line","COS-7","True"
"PXD025776","","strict","Biological","disease","disease","endomyocardial fibrosis","True"
"PXD025776","","strict","Biological","species","species","Homo sapiens, Mus musculus","True"
"PXD025776","","strict","ExperimentalDesign","factor_value","factor_value","species (mouse, human), CaMKII expression (with, without) | endomyocardial fibrosis","True"
"PXD025776","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD025776","","strict","ExperimentalDesign","replicates","replicates","4","True"
"PXD025776","","strict","ExperimentalDesign","technical_replicates","technical_replicates","2","True"
"PXD025776","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD025776","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD025776","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD025776","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","0.6 Da","True"
"PXD025776","","strict","Technical","fragmentation","fragmentation","collision-induced dissociation","True"
"PXD025776","","strict","Technical","instrument","instrument","Orbitrap Fusion Lumos","True"
"PXD025776","","strict","Technical","label","label","label free","True"
"PXD025776","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD025776","","strict","Technical","modification","modification","Carbamidomethyl (C)","True"
"PXD025776","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","10 ppm","True"
"PXD025776","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
