sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD060120-Sample-1	source_name	source name	PXD060120-Sample-1	derived								legacy_derivation	derived
1	PXD060120-Sample-1	organism	characteristics[organism]	Homo sapiens	biological_agent	The molecular consequences of activating p53 in normal endothelial cells were investigated using two small molecule MDM2 inhibitors and one stapled peptide MDM2/MDMX inhibitor, which stabilize p53 by preventing it from being targeted for degradation by MDM2.	AGREE	0.9923259019851683	high	False	False		source_precedence:biological_agent	derived
1	PXD060120-Sample-1	organism_part	characteristics[organism part]	umbilical vein, dermis	biological_agent	To identify broader molecular changes associated with graded levels of p53 activation, we performed mass spectrometry-based proteomics on HUVEC lysates treated for 24 h with 0 µM, 0.05 µM, or 1 µM navtemadlin (Fig. 3A).	LLM_ONLY	0.5	medium	False	False	umbilical vein, dermis	source_precedence:biological_agent	derived
1	PXD060120-Sample-1	disease	characteristics[disease]	normal	biological_agent	The molecular consequences of activating p53 in normal endothelial cells were investigated using two small molecule MDM2 inhibitors and one stapled peptide MDM2/MDMX inhibitor, which stabilize p53 by preventing it from being targeted for degradation by MDM2.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD060120-Sample-1	cell_type	characteristics[cell type]	endothelial cells	biological_agent	To identify broader molecular changes associated with graded levels of p53 activation, we performed mass spectrometry-based proteomics on HUVEC lysates treated for 24 h with 0 µM, 0.05 µM, or 1 µM navtemadlin (Fig. 3A).	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD060120-Sample-1	cell_line	characteristics[cell line]	HUVEC	biological_agent	To identify broader molecular changes associated with graded levels of p53 activation, we performed mass spectrometry-based proteomics on HUVEC lysates treated for 24 h with 0 µM, 0.05 µM, or 1 µM navtemadlin (Fig. 3A).	LLM_ONLY	0.5					source_precedence:biological_agent	derived
1	PXD060120-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD060120-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD060120-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
1	PXD060120-Sample-1	label	comment[label]	TMT126	technical_agent				high	False	False		source_precedence:technical_agent	derived
1	PXD060120-Sample-1	instrument	comment[instrument]	NT=Q Exactive HF;AC=MS:1002523	runassessor				high	False	False		source_precedence:runassessor	derived
1	PXD060120-Sample-1	cleavage_agent	comment[cleavage agent details]	NT=Lys-C;AC=MS:1001309	derived								legacy_derivation	derived
1	PXD060120-Sample-1	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
1	PXD060120-Sample-1	factor_value	factor value[experimental design]	navtemadlin concentration (0 µM, 0.05 µM, 1 µM)	experimental_design_agent	treated for 24 h with 0 µM, 0.05 µM, or 1 µM navtemadlin	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD060120-Sample-1	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	derived								legacy_derivation	derived
1	PXD060120-Sample-1	modification	comment[modification parameters]	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	derived								legacy_derivation	derived
1	PXD060120-Sample-1	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
1	PXD060120-Sample-1	modification	comment[modification parameters]	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	derived								legacy_derivation	derived
1	PXD060120-Sample-1	modification	comment[modification parameters]	NT=TMTpro 16plex Tandem Mass Tag;AC=UNIMOD:2016;MT=Variable;TA=H	derived								legacy_derivation	derived
1	PXD060120-Sample-1	precursor_tolerance	comment[precursor mass tolerance]	6 ppm	derived								legacy_derivation	derived
1	PXD060120-Sample-1	fragment_tolerance	comment[fragment mass tolerance]	7 ppm	derived								legacy_derivation	derived
1	PXD060120-Sample-1	reduction_reagent	comment[reduction reagent]	dithiothreitol	derived								legacy_derivation	derived
1	PXD060120-Sample-1	alkylation_reagent	comment[alkylation reagent]	iodoacetamide	derived								legacy_derivation	derived
1	PXD060120-Sample-1	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
1	PXD060120-Sample-1	ms1_scan_range	comment[ms1 scan range]	375m/z-1700m/z	derived								legacy_derivation	derived
1	PXD060120-Sample-1	collision_energy	comment[collision energy]	34 NCE	derived								legacy_derivation	derived
1	PXD060120-Sample-1	data_file	comment[data file]	20220827_HF2_01_PK_1_TMT12.raw	derived								legacy_derivation	derived
1	PXD060120-Sample-1	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
1	PXD060120-Sample-1	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.1.0	derived								legacy_derivation	derived
1	PXD060120-Sample-1	factor_disease	factor value[disease]	normal	derived								legacy_derivation	derived
2	PXD060120-Sample-2	source_name	source name	PXD060120-Sample-2	derived								legacy_derivation	derived
2	PXD060120-Sample-2	organism	characteristics[organism]	Homo sapiens	biological_agent	The molecular consequences of activating p53 in normal endothelial cells were investigated using two small molecule MDM2 inhibitors and one stapled peptide MDM2/MDMX inhibitor, which stabilize p53 by preventing it from being targeted for degradation by MDM2.	AGREE	0.9923259019851683	high	False	False		source_precedence:biological_agent	derived
2	PXD060120-Sample-2	organism_part	characteristics[organism part]	umbilical vein, dermis	biological_agent	To identify broader molecular changes associated with graded levels of p53 activation, we performed mass spectrometry-based proteomics on HUVEC lysates treated for 24 h with 0 µM, 0.05 µM, or 1 µM navtemadlin (Fig. 3A).	LLM_ONLY	0.5	medium	False	False	umbilical vein, dermis	source_precedence:biological_agent	derived
2	PXD060120-Sample-2	disease	characteristics[disease]	normal	biological_agent	The molecular consequences of activating p53 in normal endothelial cells were investigated using two small molecule MDM2 inhibitors and one stapled peptide MDM2/MDMX inhibitor, which stabilize p53 by preventing it from being targeted for degradation by MDM2.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
2	PXD060120-Sample-2	cell_type	characteristics[cell type]	endothelial cells	biological_agent	To identify broader molecular changes associated with graded levels of p53 activation, we performed mass spectrometry-based proteomics on HUVEC lysates treated for 24 h with 0 µM, 0.05 µM, or 1 µM navtemadlin (Fig. 3A).	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
2	PXD060120-Sample-2	cell_line	characteristics[cell line]	HUVEC	biological_agent	To identify broader molecular changes associated with graded levels of p53 activation, we performed mass spectrometry-based proteomics on HUVEC lysates treated for 24 h with 0 µM, 0.05 µM, or 1 µM navtemadlin (Fig. 3A).	LLM_ONLY	0.5					source_precedence:biological_agent	derived
2	PXD060120-Sample-2	assay_name	assay name	run 1	derived								legacy_derivation	derived
2	PXD060120-Sample-2	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
2	PXD060120-Sample-2	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
2	PXD060120-Sample-2	label	comment[label]	TMT127N	technical_agent				high	False	False		source_precedence:technical_agent	derived
2	PXD060120-Sample-2	instrument	comment[instrument]	NT=Q Exactive HF;AC=MS:1002523	runassessor				high	False	False		source_precedence:runassessor	derived
2	PXD060120-Sample-2	cleavage_agent	comment[cleavage agent details]	NT=Lys-C;AC=MS:1001309	derived								legacy_derivation	derived
2	PXD060120-Sample-2	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
2	PXD060120-Sample-2	factor_value	factor value[experimental design]	navtemadlin concentration (0 µM, 0.05 µM, 1 µM)	experimental_design_agent	treated for 24 h with 0 µM, 0.05 µM, or 1 µM navtemadlin	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
2	PXD060120-Sample-2	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	derived								legacy_derivation	derived
2	PXD060120-Sample-2	modification	comment[modification parameters]	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	derived								legacy_derivation	derived
2	PXD060120-Sample-2	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
2	PXD060120-Sample-2	modification	comment[modification parameters]	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	derived								legacy_derivation	derived
2	PXD060120-Sample-2	modification	comment[modification parameters]	NT=TMTpro 16plex Tandem Mass Tag;AC=UNIMOD:2016;MT=Variable;TA=H	derived								legacy_derivation	derived
2	PXD060120-Sample-2	precursor_tolerance	comment[precursor mass tolerance]	6 ppm	derived								legacy_derivation	derived
2	PXD060120-Sample-2	fragment_tolerance	comment[fragment mass tolerance]	7 ppm	derived								legacy_derivation	derived
