"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD069559","","strict","Biological","cell_line","cell_line","EGPE","True"
"PXD069559","","strict","Biological","cell_type","cell_type","metacestode","True"
"PXD069559","","strict","Biological","disease","disease","cystic echinococcosis","True"
"PXD069559","","strict","Biological","organ","organ","liver","True"
"PXD069559","","strict","Biological","species","species","Echinococcus granulosus","True"
"PXD069559","","strict","ExperimentalDesign","factor_value","factor_value","localization (cell homogenate, colony supernatant), bisphosphonate treatment (EHDP, AL) | cystic echinococcosis","True"
"PXD069559","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD069559","","strict","ExperimentalDesign","replicates","replicates","1","True"
"PXD069559","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD069559","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD069559","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","11 ppm","True"
"PXD069559","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD069559","","strict","Technical","instrument","instrument","Q Exactive","True"
"PXD069559","","strict","Technical","label","label","label free","True"
"PXD069559","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD069559","","strict","Technical","modification","modification","Carbamidomethyl (C) | Oxidation (M) | Deamidation (NQ)","True"
"PXD069559","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6.9 ppm","True"
