"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD029141","","strict","Biological","cell_line","cell_line","LNCaP, DU145, PC-3, 22Rv1","True"
"PXD029141","","strict","Biological","cell_type","cell_type","epithelial cell","True"
"PXD029141","","strict","Biological","disease","disease","prostate carcinoma","True"
"PXD029141","","strict","Biological","organ","organ","prostate","True"
"PXD029141","","strict","Biological","species","species","Homo sapiens","True"
"PXD029141","","strict","ExperimentalDesign","factor_value","factor_value","RNA strand (sense, anti) | prostate carcinoma","True"
"PXD029141","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD029141","","strict","ExperimentalDesign","replicates","replicates","1","True"
"PXD029141","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD029141","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD029141","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","8 ppm","True"
"PXD029141","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD029141","","strict","Technical","instrument","instrument","Orbitrap Elite","True"
"PXD029141","","strict","Technical","label","label","label free","True"
"PXD029141","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD029141","","strict","Technical","modification","modification","Deamidation (NQ) | Carbamidomethyl (C) | Acrylamide adduct (C)","True"
"PXD029141","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","7 ppm","True"
