"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD044760","BiologicalAgent","species","species","Homo sapiens","True"
"PXD044760","BiologicalAgent","tissue","organ","ovary","True"
"PXD044760","BiologicalAgent","cell_type","cell_type","epithelial cell","True"
"PXD044760","BiologicalAgent","disease_state","disease","ovarian cancer","True"
"PXD044760","BiologicalAgent","sample_source","material_type","SKOV3 ovarian cancer cells","True"
"PXD044760","BiologicalAgent","age","age","","False"
"PXD044760","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","ovary","True"
"PXD044760","BiologicalAgent","BMI","BMI","","False"
"PXD044760","BiologicalAgent","cell_line","cell_line","SKOV3","True"
"PXD044760","BiologicalAgent","sex","sex","","False"
"PXD044760","BiologicalAgent","strain","strain","","False"
"PXD044760","BiologicalAgent","material_type","material_type","SKOV3 ovarian cancer cells","True"
"PXD044760","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD044760","TechnicalAgent","acquisition_method","acquisition_method","","False"
"PXD044760","TechnicalAgent","alkylation_reagent","alkylation_reagent","","False"
"PXD044760","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD044760","TechnicalAgent","cleavage_agent","cleavage_agent","","False"
"PXD044760","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD044760","TechnicalAgent","enrichment_method","enrichment_method","","False"
"PXD044760","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD044760","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD044760","TechnicalAgent","instrument","instrument","Q Exactive Plus","True"
"PXD044760","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD044760","TechnicalAgent","labeling","label","label-free","True"
"PXD044760","TechnicalAgent","reduction_reagent","reduction_reagent","","False"
"PXD044760","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD044760","ExperimentalDesignAgent","biological_replicate","replicates","SKOV3 ovarian cancer cells | 3","True"
"PXD044760","ExperimentalDesignAgent","technical_replicate","technical_replicates","duplicate analysis | 2","True"
"PXD044760","ExperimentalDesignAgent","experimental_design","experimental_design","PC vs His-NEDD8 and PC vs His-NEDD8+insulin comparisons","True"
"PXD044760","ExperimentalDesignAgent","factor_value","factor_value","treatment (PC, His-NEDD8, His-NEDD8+insulin)","True"
"PXD044760","ExperimentalDesignAgent","number_of_fractions","fractions","1","True"
"PXD044760","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","duplicate analysis | 2","True"
"PXD044760","ExperimentalDesignAgent","number_of_biological_replicates","replicates","SKOV3 ovarian cancer cells | 3","True"
"PXD044760","ExperimentalDesignAgent","number_of_samples","number_of_samples","3","True"
