"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD017035","Biological","cell_type","cell_type","bacteria","True"
"PXD017035","Biological","species","species","anaerostipes caccae, bacteroides thetaiotaomicron, bifidobacterium longum, blautia producta, clostridium butyricum, clostridium ramosum, escherichia coli, lactobacillus plantarum","True"
"PXD017035","ExperimentalDesign","factor_value","factor_value","transit time (12 h, 24 h, 48 h)","True"
"PXD017035","ExperimentalDesign","fractions","fractions","1","True"
"PXD017035","ExperimentalDesign","replicates","replicates","6","True"
"PXD017035","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD017035","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD017035","Technical","fragment_mass_tolerance","fragment_mass_tolerance","9 ppm","True"
"PXD017035","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD017035","Technical","instrument","instrument","Q Exactive HF","True"
"PXD017035","Technical","label","label","label free","True"
"PXD017035","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD017035","Technical","precursor_mass_tolerance","precursor_mass_tolerance","7 ppm","True"
