source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD002087-Sample-1	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 1	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-3584-01A-22_W_VU_20121007_A0218_4A_R_FR13.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-2	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 2	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-3584-01A-22_W_VU_20121008_A0218_4A_R_FR15.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-3	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 3	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-3593-01A-22_W_VU_20120920_A0218_3G_R_FR02.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-4	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 4	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-3593-01A-22_W_VU_20120921_A0218_3G_R_FR13.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-5	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 5	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-3594-01A-12_W_VU_20121011_A0218_4D_R_FR02.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-6	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 6	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-3594-01A-12_W_VU_20121011_A0218_4D_R_FR05.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-7	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 7	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	not available	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-4007-01A-22_W_VU_20120731_A0218_1E_R_FR01.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-8	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 8	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-4007-01A-22_W_VU_20120801_A0218_1E_R_FR13.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-9	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 9	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-A002-01A-23_W_VU_20121211_A0218_7G_R_FR04.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-10	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 10	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-A002-01A-23_W_VU_20121212_A0218_7G_R_FR08.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-11	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 11	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-A002-01A-23_W_VU_20121212_A0218_7G_R_FR09.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-12	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 12	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-A008-01A-23_W_VU_20130127_A0218_9G_R_FR04.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-13	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 13	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-A008-01A-23_W_VU_20130127_A0218_9G_R_FR06.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-14	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 14	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-A008-01A-23_W_VU_20130127_A0218_9G_R_FR07.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-15	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 15	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-A008-01A-23_W_VU_20130127_A0218_9G_R_FR10.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-16	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 16	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-A008-01A-23_W_VU_20130127_A0218_9G_R_FR11.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-17	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 17	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-A00C-01A-23_W_VU_20120729_A0218_1C_R_FR06.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-18	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 18	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-A00C-01A-23_W_VU_20120729_A0218_1C_R_FR08.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-19	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 19	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-A00C-01A-23_W_VU_20120729_A0218_1C_R_FR13.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-20	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 20	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-A00H-01A-22_W_VU_20121202_A0218_7A_R_FR06.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-21	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 21	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-A00H-01A-22_W_VU_20121202_A0218_7A_R_FR09.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-22	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 22	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-A00H-01A-22_W_VU_20121202_A0218_7A_R_FR11.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-23	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 23	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR03.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-24	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 24	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR05.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-25	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 25	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-A00H-01A-31_W_VU_20121008_A0218_4B_R_FR08.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-26	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 26	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-A00H-01A-31_W_VU_20121009_A0218_4B_R_FR09.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-27	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 27	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-A00H-01A-31_W_VU_20121009_A0218_4B_R_FR12.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-28	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 28	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-A00Y-01A-12_W_VU_20121017_A0218_4G_R_FR10.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-29	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 29	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-A00Y-01A-12_W_VU_20121017_A0218_4G_R_FR12.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
PXD002087-Sample-30	homo sapiens	colon, rectum	cancer, normal	1	not available	not available	run 30	proteomic profiling by mass spectrometry	data-dependent acquisition	not available	LTQ Orbitrap Velos	not available	15	1	NT=collision-induced dissociation;AC=MS:1000133	tumor type (colon, rectal)	7 ppm	-0.285667 ppm	orbitrap	TCGA-AG-A00Y-01A-12_W_VU_20121017_A0218_4G_R_FR15.raw	v1.1.0	HAMLET-agentic v0.1.0	cancer, normal
