"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","inference","error_category","issue_summary","corrected_value"
"PXD020585","","strict","Biological","cell_line","MDA-MB-231","MDA-MB-231","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a named immortalized cell line, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Identification and Functional Characterization of Differentially Expressed Proteins in NEDD4-Knocked-Down MDA-MB-231 by LC–MS/MS"" section as the source of proteins isolated and analyzed by LC-MS/MS.
TRUTH CHECK: The paper confirms that proteins from siCONT- and siNEDD4-treated MDA-MB-231 cells were digested and analyzed by mass spectrometry.
COMPLETENESS CHECK: The full set contains only this cell line, and the text indicates that only MDA-MB-231 was used for the proteomic analysis (MDA-MB-436 was used for validation assays like proliferation/migration, but not LC-MS/MS).

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD020585","","strict","Biological","cell_type","epithelial cell","epithelial cell","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""epithelial cell"" describes a cell lineage, which matches the definition of the cell_type field.
SOURCE CHECK: The MS experiment was performed on the MDA-MB-231 cell line (""Proteins isolated from siCONT- and siNEDD4-treated MDA-MB-231 were... analyzed by LC–MS/MS""), and MDA-MB-231 is a well-known breast cancer epithelial cell line.
TRUTH CHECK: MDA-MB-231 is an epithelial-derived cell line (specifically an adenocarcinoma), making ""epithelial cell"" a factually correct lineage.
COMPLETENESS CHECK: The full set contains the correct lineage for the only cell line used in the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD020585","","strict","Biological","disease","breast carcinoma","breast carcinoma","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""breast carcinoma"" is a disease state, which matches the field definition.
SOURCE CHECK: The paper explicitly mentions ""breast cancer"" multiple times in the title, abstract, and results, and specifically identifies the MS sample as MDA-MB-231, a ""TNBC [triple-negative breast cancer] cell line"".
TRUTH CHECK: ""Breast carcinoma"" is a scientific synonym for ""breast cancer"", which is the disease state of the cells analyzed by mass spectrometry.
COMPLETENESS CHECK: The full set contains ""breast carcinoma"", which accurately captures the disease state described in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD020585","","strict","Biological","organ","breast","breast","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""breast"" is a valid organ/tissue type.
SOURCE CHECK: The MS sample was derived from the MDA-MB-231 cell line, which is explicitly described in the text as a ""TNBC [triple-negative breast cancer] cell line"".
TRUTH CHECK: The value is factually correct as MDA-MB-231 is a breast cancer-derived cell line.
COMPLETENESS CHECK: The full set of extracted values (""breast"") covers the origin of the MS sample.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD020585","","strict","Biological","species","Homo sapiens","Homo sapiens","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a scientific name for a species, which matches the field definition.
SOURCE CHECK: The value is reasonably inferable from the text, as the MS analysis was performed on the MDA-MB-231 cell line (a human breast cancer cell line) and the proteins were searched against a ""database of human cancer from Uniprot"".
TRUTH CHECK: The value is factually correct.
COMPLETENESS CHECK: The full set contains the only relevant species for this experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD020585","","strict","ExperimentalDesign","factor_value","treatment (siCONT, siNEDD4)","treatment (siCONT, siNEDD4) | breast carcinoma","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value describes the experimental groups/treatments under study, which is a correct category for factor_value.
SOURCE CHECK: The value comes from the MS experiment context, as the paper explicitly states that proteins isolated from siCONT- and siNEDD4-treated MDA-MB-231 were analyzed by LC-MS/MS.
TRUTH CHECK: The value is factually correct; the study compares the proteomes of control (siCONT) and NEDD4-knockdown (siNEDD4) cells.
COMPLETENESS CHECK: The full set of extracted values includes both the treatment condition and the disease context, which covers the experimental design described in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD020585","","strict","ExperimentalDesign","factor_value","breast carcinoma","treatment (siCONT, siNEDD4) | breast carcinoma","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""breast carcinoma"" describes a disease state, which is a valid category for a factor_value.
SOURCE CHECK: The paper explicitly discusses ""breast cancer"" and ""triple-negative breast cancer (TNBC)"" in the context of the MDA-MB-231 cell line used for the MS experiment.
TRUTH CHECK: ""Breast carcinoma"" is a correct scientific synonym for ""breast cancer,"" which is the disease state of the cells analyzed.
COMPLETENESS CHECK: The full set of extracted values includes both the disease state and the treatment condition (siCONT vs siNEDD4), which together cover the experimental factors described in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD020585","","strict","ExperimentalDesign","fractions","3","3","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a numeric count, which is the correct type for the fractions field.
SOURCE CHECK: The value is explicitly stated in the results section: ""the combined samples were fractionated to three by styrene divinylbenzene–reversed-phase sulfonate"".
TRUTH CHECK: The value ""3"" accurately reflects the number of fractions described in the text.
COMPLETENESS CHECK: The full set contains the only fractionation value mentioned in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD020585","","strict","ExperimentalDesign","replicates","2","","low","False","","False","False","True","False","","hallucinated","TYPE CHECK: The candidate value is a numeric count, which is the correct type for the replicates field.
SOURCE CHECK: The paper does not explicitly state the number of biological replicates for the LC-MS/MS experiment; it mentions ""siCONT- and siNEDD4-treated MDA-MB-231"" (two groups), but not how many biological replicates were used per group.
TRUTH CHECK: There is no evidence in the text to support the value ""2"" as the number of biological replicates.
COMPLETENESS CHECK: The value is not supported by the text.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: 1","1"
"PXD020585","","strict","ExperimentalDesign","technical_replicates","1","1","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a numeric count, which is the correct category for technical replicates.
SOURCE CHECK: The paper does not explicitly mention the number of technical replicates performed for the LC-MS/MS analysis.
TRUTH CHECK: According to the safe defaults in the instructions, ""1"" is correct when no replication is mentioned.
COMPLETENESS CHECK: The value ""1"" is the standard default for a silent paper and is complete.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
