"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","repository_origin","inference","error_category","issue_summary","corrected_value"
"PXD035650","","strict","Biological","cell_line","MKN45 SC","MKN45 SC","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a named immortalized cell line, which matches the field definition.
SOURCE CHECK: The text explicitly states that EVs isolated from SC cells (MKN45 SC) cultured under 2D and 3D conditions were used to ""quantitatively evaluate its profile using mass spectrometry-based proteomics approach.""
TRUTH CHECK: The value ""MKN45 SC"" is factually correct as the source of the EVs analyzed by MS.
COMPLETENESS CHECK: The full set contains ""MKN45 SC"", which is the only cell line used for the quantitative MS proteomics experiment described in the ""Differential Protein Cargo"" section.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD035650","","strict","Biological","cell_type","epithelial cell","epithelial cell","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""epithelial cell"" is a correct category for the cell_type field.
SOURCE CHECK: The MS analysis was performed on EVs derived from the MKN45 cell line; MKN45 is a well-known gastric adenocarcinoma cell line, and adenocarcinoma cells are epithelial in lineage.
TRUTH CHECK: The value is factually correct as MKN45 cells are epithelial cells.
COMPLETENESS CHECK: The full set contains this single value, which accurately describes the lineage of the cells used for the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD035650","","strict","Biological","disease","gastric cancer","gastric cancer","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""gastric cancer"" is a disease state, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned multiple times in the text (e.g., ""gastric cancer cell lines"", ""gastric cancer EVs"") in the context of the samples analyzed by mass spectrometry.
TRUTH CHECK: The paper describes the use of MKN45 gastric cancer cell lines to produce the EVs analyzed by proteomics.
COMPLETENESS CHECK: The full set contains ""gastric cancer"", which accurately describes the disease state of the source material for this experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD035650","","strict","Biological","organ","stomach","stomach","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""stomach"" is a valid organ/tissue type.
SOURCE CHECK: The value is reasonably inferable from the text; the paper describes the use of ""gastric cancer cell lines"" (MKN45) and references ""TCGA-STAD (the cancer genome atlas stomach – adenocarcinoma)"".
TRUTH CHECK: ""Gastric"" refers to the stomach, and the cell lines used for the MS analysis are gastric cancer lines.
COMPLETENESS CHECK: The full set contains ""stomach"", which accurately describes the organ of origin for the gastric cancer cell lines analyzed.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD035650","","strict","Biological","species","Homo sapiens","Homo sapiens","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a scientific name for a species, which matches the field definition.
SOURCE CHECK: The paper uses the MKN45 cell line (a human gastric adenocarcinoma cell line) and explicitly mentions using the ""Homo sapiens"" UniProt database for protein identification.
TRUTH CHECK: The proteins analyzed by mass spectrometry were derived from human cell lines.
COMPLETENESS CHECK: The full set contains the only species involved in the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD035650","","strict","ExperimentalDesign","factor_value","culture condition (2D, 3D)","culture condition (2D, 3D) | gastric cancer","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value describes the experimental variable (culture condition) and its levels (2D, 3D), which fits the definition of a factor_value.
SOURCE CHECK: The paper explicitly compares EVs derived from cells cultured under ""conventional 2D monolayer"" and ""3D culture conditions"" (specifically ""3D multicellular tumor spheroids"").
TRUTH CHECK: The value is factually correct as the study's primary objective is to evaluate the impact of 3D tumor architecture (3D vs 2D) on EV cargo.
COMPLETENESS CHECK: The full set of extracted values (""culture condition (2D, 3D)"" and ""gastric cancer"") covers the primary experimental variable and the disease context described in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD035650","","strict","ExperimentalDesign","factor_value","gastric cancer","culture condition (2D, 3D) | gastric cancer","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""gastric cancer"" is a disease state, which is a valid characteristic for a factor_value.
SOURCE CHECK: The paper explicitly states the use of ""gastric cancer cell lines"" (MKN45 WT and SC) for the proteomics analysis of their derived EVs.
TRUTH CHECK: The biological material analyzed by mass spectrometry is derived from gastric cancer cells.
COMPLETENESS CHECK: The full set of extracted values (""culture condition (2D, 3D)"" and ""gastric cancer"") covers the primary experimental variables (the disease type and the spatial organization contrast) described in the study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD035650","","strict","Technical","acquisition_method","data-dependent acquisition","","low","False","","False","False","False","True","runassessor","","runassessor_only","TYPE CHECK: The candidate value is a valid MS acquisition scheme.
SOURCE CHECK: The paper does not explicitly mention ""data-dependent acquisition"", ""DDA"", or ""DIA""; it only states that ""Protein identification and quantitation was performed by nanoLC-MS/MS following an already published procedure.""
TRUTH CHECK: The value is not explicitly stated in the provided text.
COMPLETENESS CHECK: The full set contains only this value, which is not supported by the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD035650","","strict","Technical","fragmentation","beam-type collision-induced dissociation","","low","False","","False","False","False","False","","","wrong_value","TYPE CHECK: Unable to evaluate.
SOURCE CHECK: N/A
TRUTH CHECK: N/A
COMPLETENESS CHECK: N/A
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD035650","","strict","Technical","instrument","Q Exactive","","low","False","","False","False","False","True","runassessor","","runassessor_only","TYPE CHECK: The candidate value is a mass spectrometer model, which matches the field definition.
SOURCE CHECK: The value ""Q Exactive"" is not explicitly mentioned in the text; however, the ""Proteomic Data Analysis"" section mentions the use of a ""human spectral library (NIST_Human_Orbitrap_HCD_20 160 923)"", but it does not explicitly name the instrument used for the current experiment's data acquisition.
TRUTH CHECK: The paper does not explicitly state the instrument model used for the nanoLC-MS/MS analysis.
COMPLETENESS CHECK: The full set contains only this value, but the value itself is not supported by the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
