pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD009815	QEKAC160601_04.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_04.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
PXD009815	QEKAC160601_04.raw	ExperimentalDesign	4	2	1	3	1	0.250000	0.500000	0.333333
PXD009815	QEKAC160601_06.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_06.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
PXD009815	QEKAC160601_06.raw	ExperimentalDesign	4	2	1	3	1	0.250000	0.500000	0.333333
PXD009815	QEKAC160601_08.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_08.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
PXD009815	QEKAC160601_08.raw	ExperimentalDesign	4	2	1	3	1	0.250000	0.500000	0.333333
PXD009815	QEKAC160601_10.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_10.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
PXD009815	QEKAC160601_10.raw	ExperimentalDesign	4	2	1	3	1	0.250000	0.500000	0.333333
PXD009815	QEKAC160601_113.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_113.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
PXD009815	QEKAC160601_113.raw	ExperimentalDesign	4	2	2	2	0	0.500000	1.000000	0.666667
PXD009815	QEKAC160601_115.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_115.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
PXD009815	QEKAC160601_115.raw	ExperimentalDesign	4	2	2	2	0	0.500000	1.000000	0.666667
PXD009815	QEKAC160601_119.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_119.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
PXD009815	QEKAC160601_119.raw	ExperimentalDesign	4	2	2	2	0	0.500000	1.000000	0.666667
PXD009815	QEKAC160601_121.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_121.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
PXD009815	QEKAC160601_121.raw	ExperimentalDesign	4	2	2	2	0	0.500000	1.000000	0.666667
PXD009815	QEKAC160601_123.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_123.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
PXD009815	QEKAC160601_123.raw	ExperimentalDesign	4	2	2	2	0	0.500000	1.000000	0.666667
PXD009815	QEKAC160601_125.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_125.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
PXD009815	QEKAC160601_125.raw	ExperimentalDesign	4	2	2	2	0	0.500000	1.000000	0.666667
PXD009815	QEKAC160601_127.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_127.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
PXD009815	QEKAC160601_127.raw	ExperimentalDesign	4	2	2	2	0	0.500000	1.000000	0.666667
PXD009815	QEKAC160601_131.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD009815	QEKAC160601_131.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
PXD009815	QEKAC160601_131.raw	ExperimentalDesign	4	2	2	2	0	0.500000	1.000000	0.666667
PXD009815	QEKAC160601_18.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
