"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD001805","BiologicalAgent","species","species","Homo sapiens","True"
"PXD001805","BiologicalAgent","tissue","organ","cervix","True"
"PXD001805","BiologicalAgent","cell_type","cell_type","epithelial cell","True"
"PXD001805","BiologicalAgent","disease_state","disease","cervical adenocarcinoma","True"
"PXD001805","BiologicalAgent","sample_source","material_type","cell line","True"
"PXD001805","BiologicalAgent","age","age","","False"
"PXD001805","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD001805","BiologicalAgent","BMI","BMI","","False"
"PXD001805","BiologicalAgent","cell_line","cell_line","HeLa","True"
"PXD001805","BiologicalAgent","sex","sex","","False"
"PXD001805","BiologicalAgent","strain","strain","","False"
"PXD001805","BiologicalAgent","material_type","material_type","cell line","True"
"PXD001805","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD001805","TechnicalAgent","acquisition_method","acquisition_method","data-dependent mode","True"
"PXD001805","TechnicalAgent","alkylation_reagent","alkylation_reagent","chloroacetamide","True"
"PXD001805","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD001805","TechnicalAgent","cleavage_agent","cleavage_agent","trypsin","True"
"PXD001805","TechnicalAgent","collision_energy","collision_energy","normalized collision energy of 25%","True"
"PXD001805","TechnicalAgent","enrichment_method","enrichment_method","nickel affinity purification","True"
"PXD001805","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD001805","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD001805","TechnicalAgent","instrument","instrument","Q Exactive","True"
"PXD001805","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD001805","TechnicalAgent","labeling","label","SILAC","True"
"PXD001805","TechnicalAgent","reduction_reagent","reduction_reagent","tris(2-carboxyethyl)phosphine (TCEP)","True"
"PXD001805","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD001805","ExperimentalDesignAgent","biological_replicate","replicates","3","True"
"PXD001805","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD001805","ExperimentalDesignAgent","experimental_design","experimental_design","empty vector vs ISG15 expression vs ISG15 expression with interferon treatment","True"
"PXD001805","ExperimentalDesignAgent","factor_value","factor_value","ISG15 expression (empty vector, ISG15), interferon treatment (untreated, treated)","True"
"PXD001805","ExperimentalDesignAgent","number_of_fractions","fractions","1","True"
"PXD001805","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD001805","ExperimentalDesignAgent","number_of_biological_replicates","replicates","3","True"
"PXD001805","ExperimentalDesignAgent","number_of_samples","number_of_samples","3","True"
