"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","repository_origin","inference","error_category","issue_summary","corrected_value"
"PXD029013","","strict","Biological","disease","normal","normal","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""normal"" is a valid category for the disease field.
SOURCE CHECK: The paper states that the hTG was obtained from ""healthy human thyroid glands,"" which makes ""normal"" a correct safe default.
TRUTH CHECK: The value is factually correct as the source material is explicitly described as being from healthy glands.
COMPLETENESS CHECK: The full set contains ""normal,"" which completely covers the disease state of the samples described.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD029013","","strict","Biological","organ","thyroid glands","thyroid glands","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""thyroid glands"" is a valid organ/tissue name.
SOURCE CHECK: The value is explicitly mentioned in the text as the source of the hTG protein used for both cryo-EM and LC-MS analysis (""originating from healthy human thyroid glands"").
TRUTH CHECK: The value is factually correct based on the paper text.
COMPLETENESS CHECK: The full set of extracted values contains the only organ mentioned as the source of the MS sample.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD029013","","strict","Biological","species","Homo sapiens","Homo sapiens","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a scientific name for a species, which matches the field definition.
SOURCE CHECK: The paper explicitly mentions ""human thyroglobulin"" and ""Homo sapiens"" in the LC-MS analysis section.
TRUTH CHECK: The value is factually correct as the study analyzes human thyroglobulin.
COMPLETENESS CHECK: The full set contains the only species analyzed in the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD029013","","strict","ExperimentalDesign","factor_value","protease (trypsin, Glu-C, chymotrypsin)","normal","low","True","cleavage_agent","False","False","False","False","","","type_mismatch","TYPE CHECK: The candidate value describes the proteases used for digestion, which is a technical parameter of the sample preparation, not an experimental factor/variable (like disease, genotype, or treatment) under study.
SOURCE CHECK: The proteases (trypsin, Glu-C, chymotrypsin) are mentioned in the LC-MS analysis section of the methods.
TRUTH CHECK: While these proteases were used, they are not the ""experimental factor"" being studied; the study is a structural and PTM characterization of native human thyroglobulin.
COMPLETENESS CHECK: The full set includes ""normal"" (a safe default for the healthy thyroid glands), but the protease value is a type mismatch.
TYPE_CORRECT: no
CORRECT_TYPE_NAME: cleavage_agent
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD029013","","strict","ExperimentalDesign","factor_value","normal","normal","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""normal"" is a valid category for a factor_value, mirroring a health/disease characteristic.
SOURCE CHECK: The paper states the hTG was obtained from ""healthy human thyroid glands,"" and ""normal"" is a safe default for healthy/disease-free subjects.
TRUTH CHECK: The value is factually correct as the samples were derived from healthy thyroid glands.
COMPLETENESS CHECK: The full set of extracted values includes ""normal"" and a list of proteases; while ""normal"" is correct, the inclusion of proteases as a factor_value is a type mismatch (those are cleavage agents), but ""normal"" itself is a complete representation of the subject's health status.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD029013","","strict","Technical","acquisition_method","data-dependent acquisition","data-dependent acquisition","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""data-dependent acquisition"" is a valid acquisition scheme name.
SOURCE CHECK: The paper describes that ""Each MS1 scan was followed by high-collision-dissociation (HCD) of the 20 most abundant precursor ions"", which is the definition of a data-dependent acquisition (DDA) scheme.
TRUTH CHECK: The description of selecting the top 20 most abundant ions for fragmentation is factually consistent with data-dependent acquisition.
COMPLETENESS CHECK: The full set contains this single value, which accurately describes the acquisition method used in the study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD029013","","strict","Technical","alkylation_reagent","chloroacetamide","chloroacetamide","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a chemical reagent used for alkylation, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""LC–MS analysis"" section of the methods (""alkylated with 10 mM chloroacetamide"").
TRUTH CHECK: The value is factually correct as stated in the text.
COMPLETENESS CHECK: The full set of extracted values contains the only alkylation reagent mentioned in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD029013","","strict","Technical","fragmentation","beam-type collision-induced dissociation","","low","False","","False","False","False","True","runassessor","","runassessor_only","TYPE CHECK: The candidate value describes a fragmentation method, which matches the field definition.
SOURCE CHECK: The value ""beam-type collision-induced dissociation"" is not present in the text; however, the text explicitly states ""high-collision-dissociation (HCD)"".
TRUTH CHECK: While HCD is a form of beam-type CID, the paper explicitly names the method as ""high-collision-dissociation (HCD)"".
COMPLETENESS CHECK: The full set contains only this value, but it is an incorrect synonym/description rather than the term used in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: HCD","HCD"
"PXD029013","","strict","Technical","instrument","Q Exactive HF","Q Exactive HF","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a mass spectrometer model, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""LC–MS analysis"" section as the instrument used for mass spectrometry analysis.
TRUTH CHECK: The paper states ""Mass spectrometry analysis was performed on Q-Exactive HF"", confirming the value is correct.
COMPLETENESS CHECK: The full set contains the only mass spectrometer mentioned in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD029013","","strict","Technical","label","label free","label free","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""label free"" belongs to the correct category for the label field.
SOURCE CHECK: The paper describes an LC-MS analysis of human thyroglobulin without mentioning any isobaric, metabolic, or chemical labeling (such as TMT, SILAC, or dimethyl).
TRUTH CHECK: Since no labeling method is described, the safe default ""label-free"" is factually correct.
COMPLETENESS CHECK: The full set of extracted values is exhaustive as no other labeling methods are mentioned.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
